stock;year;sex;age;N
comorb;2015;2;89;526
comorb;2015;2;90;485
comorb;2015;2;91;384
comorb;2015;2;92;343
comorb;2015;2;93;270
comorb;2015;2;94;248
comorb;2015;2;95;203
comorb;2015;2;96;111
comorb;2015;2;97;72
comorb;2015;2;98;52
comorb;2015;2;99;32
comorb;2015;2;100;48
comorb;2016;1;4;2
comorb;2016;1;5;4
comorb;2016;1;6;3
comorb;2016;1;7;4
comorb;2016;1;8;4
comorb;2016;1;9;1
comorb;2016;1;10;2
comorb;2016;1;12;2
comorb;2016;1;13;1
comorb;2016;1;14;3
comorb;2016;1;15;3
comorb;2016;1;16;3
comorb;2016;1;17;4
comorb;2016;1;18;2
comorb;2016;1;19;4
comorb;2016;1;20;6
comorb;2016;1;21;4
comorb;2016;1;22;6
comorb;2016;1;23;4
comorb;2016;1;24;10
comorb;2016;1;25;8
comorb;2016;1;26;4
comorb;2016;1;27;8
comorb;2016;1;28;11
comorb;2016;1;29;10
comorb;2016;1;30;9
comorb;2016;1;31;11
comorb;2016;1;32;7
comorb;2016;1;33;13
comorb;2016;1;34;18
comorb;2016;1;35;11
comorb;2016;1;36;9
comorb;2016;1;37;14
comorb;2016;1;38;14
comorb;2016;1;39;17
comorb;2016;1;40;23
comorb;2016;1;41;15
comorb;2016;1;42;26
comorb;2016;1;43;31
comorb;2016;1;44;28
comorb;2016;1;45;38
comorb;2016;1;46;41
comorb;2016;1;47;43
comorb;2016;1;48;60
comorb;2016;1;49;55
comorb;2016;1;50;73
comorb;2016;1;51;73
comorb;2016;1;52;105
comorb;2016;1;53;98
comorb;2016;1;54;134
comorb;2016;1;55;155
comorb;2016;1;56;161
comorb;2016;1;57;195
comorb;2016;1;58;249
comorb;2016;1;59;287
comorb;2016;1;60;343
comorb;2016;1;61;399
comorb;2016;1;62;458
comorb;2016;1;63;548
comorb;2016;1;64;580
comorb;2016;1;65;730
comorb;2016;1;66;858
comorb;2016;1;67;1001
comorb;2016;1;68;1148
comorb;2016;1;69;1366
comorb;2016;1;70;1469
comorb;2016;1;71;1633
comorb;2016;1;72;1728
comorb;2016;1;73;1716
comorb;2016;1;74;1696
comorb;2016;1;75;1568
comorb;2016;1;76;1536
comorb;2016;1;77;1515
comorb;2016;1;78;1564
comorb;2016;1;79;1442
comorb;2016;1;80;1403
comorb;2016;1;81;1328
comorb;2016;1;82;1176
comorb;2016;1;83;1164
comorb;2016;1;84;1144
comorb;2016;1;85;1026
comorb;2016;1;86;955
comorb;2016;1;87;778
comorb;2016;1;88;732
comorb;2016;1;89;586
comorb;2016;1;90;481
comorb;2016;1;91;422
comorb;2016;1;92;294
comorb;2016;1;93;220
comorb;2016;1;94;151
comorb;2016;1;95;128
comorb;2016;1;96;82
comorb;2016;1;97;47
comorb;2016;1;98;22
comorb;2016;1;99;19
comorb;2016;1;100;18
comorb;2016;2;4;2
comorb;2016;2;5;4
comorb;2016;2;6;4
comorb;2016;2;7;1
comorb;2016;2;8;3
comorb;2016;2;9;2
comorb;2016;2;10;2
comorb;2016;2;11;1
comorb;2016;2;12;1
comorb;2016;2;13;1
comorb;2016;2;14;2
comorb;2016;2;15;4
comorb;2016;2;16;1
comorb;2016;2;17;1
comorb;2016;2;18;1
comorb;2016;2;19;2
comorb;2016;2;20;4
comorb;2016;2;21;1
comorb;2016;2;22;3
comorb;2016;2;23;4
comorb;2016;2;24;4
comorb;2016;2;25;5
comorb;2016;2;26;2
comorb;2016;2;27;9
comorb;2016;2;28;5
comorb;2016;2;29;6
comorb;2016;2;30;8
comorb;2016;2;31;8
comorb;2016;2;32;4
comorb;2016;2;33;8
comorb;2016;2;34;16
comorb;2016;2;35;17
comorb;2016;2;36;18
comorb;2016;2;37;14
comorb;2016;2;38;22
comorb;2016;2;39;19
comorb;2016;2;40;22
comorb;2016;2;41;26
comorb;2016;2;42;33
comorb;2016;2;43;31
comorb;2016;2;44;34
comorb;2016;2;45;35
comorb;2016;2;46;59
comorb;2016;2;47;50
comorb;2016;2;48;62
comorb;2016;2;49;73
comorb;2016;2;50;86
comorb;2016;2;51;106
comorb;2016;2;52;114
comorb;2016;2;53;110
comorb;2016;2;54;114
comorb;2016;2;55;130
comorb;2016;2;56;137
comorb;2016;2;57;126
comorb;2016;2;58;165
comorb;2016;2;59;165
comorb;2016;2;60;197
comorb;2016;2;61;226
comorb;2016;2;62;235
comorb;2016;2;63;322
comorb;2016;2;64;332
comorb;2016;2;65;342
comorb;2016;2;66;408
comorb;2016;2;67;537
comorb;2016;2;68;575
comorb;2016;2;69;661
comorb;2016;2;70;740
comorb;2016;2;71;765
comorb;2016;2;72;853
comorb;2016;2;73;866
comorb;2016;2;74;859
comorb;2016;2;75;820
comorb;2016;2;76;845
comorb;2016;2;77;798
comorb;2016;2;78;846
comorb;2016;2;79;839
comorb;2016;2;80;812
comorb;2016;2;81;796
comorb;2016;2;82;777
comorb;2016;2;83;785
comorb;2016;2;84;776
comorb;2016;2;85;715
comorb;2016;2;86;736
comorb;2016;2;87;678
comorb;2016;2;88;659
comorb;2016;2;89;606
comorb;2016;2;90;504
comorb;2016;2;91;404
comorb;2016;2;92;349
comorb;2016;2;93;283
comorb;2016;2;94;216
comorb;2016;2;95;194
comorb;2016;2;96;161
comorb;2016;2;97;81
comorb;2016;2;98;46
comorb;2016;2;99;31
comorb;2016;2;100;47
comorb;2017;1;4;3
comorb;2017;1;5;2
comorb;2017;1;6;4
comorb;2017;1;7;4
comorb;2017;1;8;2
comorb;2017;1;9;3
comorb;2017;1;10;1
comorb;2017;1;11;1
comorb;2017;1;13;2
comorb;2017;1;14;1
comorb;2017;1;15;2
comorb;2017;1;16;5
comorb;2017;1;17;5
comorb;2017;1;18;5
comorb;2017;1;19;2
comorb;2017;1;20;6
comorb;2017;1;21;5
comorb;2017;1;22;7
comorb;2017;1;23;7
comorb;2017;1;24;7
comorb;2017;1;25;6
comorb;2017;1;26;10
comorb;2017;1;27;4
comorb;2017;1;28;9
comorb;2017;1;29;11
comorb;2017;1;30;9
comorb;2017;1;31;9
comorb;2017;1;32;11
comorb;2017;1;33;9
comorb;2017;1;34;11
comorb;2017;1;35;17
comorb;2017;1;36;12
comorb;2017;1;37;12
comorb;2017;1;38;14
comorb;2017;1;39;15
comorb;2017;1;40;11
comorb;2017;1;41;14
comorb;2017;1;42;19
comorb;2017;1;43;26
comorb;2017;1;44;33
comorb;2017;1;45;33
comorb;2017;1;46;49
comorb;2017;1;47;49
comorb;2017;1;48;46
comorb;2017;1;49;60
comorb;2017;1;50;60
comorb;2017;1;51;94
comorb;2017;1;52;82
comorb;2017;1;53;122
comorb;2017;1;54;120
comorb;2017;1;55;153
comorb;2017;1;56;183
comorb;2017;1;57;186
comorb;2017;1;58;242
comorb;2017;1;59;296
comorb;2017;1;60;345
comorb;2017;1;61;422
comorb;2017;1;62;480
comorb;2017;1;63;547
comorb;2017;1;64;637
comorb;2017;1;65;658
comorb;2017;1;66;829
comorb;2017;1;67;969
comorb;2017;1;68;1136
comorb;2017;1;69;1327
comorb;2017;1;70;1486
comorb;2017;1;71;1603
comorb;2017;1;72;1836
comorb;2017;1;73;1926
comorb;2017;1;74;1850
comorb;2017;1;75;1839
comorb;2017;1;76;1663
comorb;2017;1;77;1612
comorb;2017;1;78;1610
comorb;2017;1;79;1625
comorb;2017;1;80;1499
comorb;2017;1;81;1452
comorb;2017;1;82;1316
comorb;2017;1;83;1164
comorb;2017;1;84;1105
comorb;2017;1;85;1130
comorb;2017;1;86;954
comorb;2017;1;87;860
comorb;2017;1;88;737
comorb;2017;1;89;638
comorb;2017;1;90;492
comorb;2017;1;91;368
comorb;2017;1;92;325
comorb;2017;1;93;249
comorb;2017;1;94;188
comorb;2017;1;95;111
comorb;2017;1;96;83
comorb;2017;1;97;64
comorb;2017;1;98;32
comorb;2017;1;99;16
comorb;2017;1;100;19
comorb;2017;2;4;2
comorb;2017;2;5;1
comorb;2017;2;6;3
comorb;2017;2;7;3
comorb;2017;2;8;1
comorb;2017;2;9;2
comorb;2017;2;10;3
comorb;2017;2;11;2
comorb;2017;2;12;2
comorb;2017;2;13;1
comorb;2017;2;14;3
comorb;2017;2;15;3
comorb;2017;2;16;3
comorb;2017;2;17;2
comorb;2017;2;18;1
comorb;2017;2;19;1
comorb;2017;2;20;2
comorb;2017;2;21;5
comorb;2017;2;22;3
comorb;2017;2;23;3
comorb;2017;2;24;2
comorb;2017;2;25;5
comorb;2017;2;26;5
comorb;2017;2;27;3
comorb;2017;2;28;13
comorb;2017;2;29;6
comorb;2017;2;30;9
comorb;2017;2;31;10
comorb;2017;2;32;9
comorb;2017;2;33;6
comorb;2017;2;34;8
comorb;2017;2;35;19
comorb;2017;2;36;18
comorb;2017;2;37;22
comorb;2017;2;38;24
comorb;2017;2;39;21
comorb;2017;2;40;26
comorb;2017;2;41;28
comorb;2017;2;42;26
comorb;2017;2;43;38
comorb;2017;2;44;38
comorb;2017;2;45;44
comorb;2017;2;46;39
comorb;2017;2;47;54
comorb;2017;2;48;62
comorb;2017;2;49;78
comorb;2017;2;50;80
comorb;2017;2;51;99
comorb;2017;2;52;122
comorb;2017;2;53;105
comorb;2017;2;54;119
comorb;2017;2;55;121
comorb;2017;2;56;142
comorb;2017;2;57;151
comorb;2017;2;58;151
comorb;2017;2;59;186
comorb;2017;2;60;229
comorb;2017;2;61;219
comorb;2017;2;62;256
comorb;2017;2;63;280
comorb;2017;2;64;348
comorb;2017;2;65;379
comorb;2017;2;66;394
comorb;2017;2;67;451
comorb;2017;2;68;575
comorb;2017;2;69;646
comorb;2017;2;70;749
comorb;2017;2;71;824
comorb;2017;2;72;869
comorb;2017;2;73;930
comorb;2017;2;74;950
comorb;2017;2;75;895
comorb;2017;2;76;802
comorb;2017;2;77;871
comorb;2017;2;78;833
comorb;2017;2;79;876
comorb;2017;2;80;847
comorb;2017;2;81;876
comorb;2017;2;82;821
comorb;2017;2;83;784
comorb;2017;2;84;751
comorb;2017;2;85;760
comorb;2017;2;86;710
comorb;2017;2;87;704
comorb;2017;2;88;644
comorb;2017;2;89;608
comorb;2017;2;90;507
comorb;2017;2;91;456
comorb;2017;2;92;351
comorb;2017;2;93;292
comorb;2017;2;94;220
comorb;2017;2;95;177
comorb;2017;2;96;173
comorb;2017;2;97;103
comorb;2017;2;98;62
comorb;2017;2;99;28
comorb;2017;2;100;46
comorb;2018;1;4;3
comorb;2018;1;5;6
comorb;2018;1;6;1
comorb;2018;1;7;3
comorb;2018;1;8;3
comorb;2018;1;9;1
comorb;2018;1;10;3
comorb;2018;1;11;2
comorb;2018;1;12;3
comorb;2018;1;13;1
comorb;2018;1;14;2
comorb;2018;1;15;1
comorb;2018;1;16;3
comorb;2018;1;17;5
comorb;2018;1;18;5
comorb;2018;1;19;3
comorb;2018;1;20;3
comorb;2018;1;21;4
comorb;2018;1;22;5
comorb;2018;1;23;7
comorb;2018;1;24;9
comorb;2018;1;25;6
comorb;2018;1;26;9
comorb;2018;1;27;11
comorb;2018;1;28;7
comorb;2018;1;29;8
comorb;2018;1;30;10
comorb;2018;1;31;7
comorb;2018;1;32;8
comorb;2018;1;33;13
comorb;2018;1;34;12
comorb;2018;1;35;5
comorb;2018;1;36;13
comorb;2018;1;37;15
comorb;2018;1;38;14
comorb;2018;1;39;14
comorb;2018;1;40;14
comorb;2018;1;41;12
comorb;2018;1;42;19
comorb;2018;1;43;26
comorb;2018;1;44;25
comorb;2018;1;45;45
comorb;2018;1;46;44
comorb;2018;1;47;43
comorb;2018;1;48;54
comorb;2018;1;49;54
comorb;2018;1;50;70
comorb;2018;1;51;83
comorb;2018;1;52;100
comorb;2018;1;53;90
comorb;2018;1;54;134
comorb;2018;1;55;144
comorb;2018;1;56;178
comorb;2018;1;57;212
comorb;2018;1;58;237
comorb;2018;1;59;289
comorb;2018;1;60;352
comorb;2018;1;61;416
comorb;2018;1;62;531
comorb;2018;1;63;567
comorb;2018;1;64;599
comorb;2018;1;65;750
comorb;2018;1;66;788
comorb;2018;1;67;897
comorb;2018;1;68;1076
comorb;2018;1;69;1264
comorb;2018;1;70;1443
comorb;2018;1;71;1615
comorb;2018;1;72;1709
comorb;2018;1;73;1919
comorb;2018;1;74;2033
comorb;2018;1;75;1959
comorb;2018;1;76;1991
comorb;2018;1;77;1729
comorb;2018;1;78;1722
comorb;2018;1;79;1741
comorb;2018;1;80;1636
comorb;2018;1;81;1523
comorb;2018;1;82;1480
comorb;2018;1;83;1312
comorb;2018;1;84;1142
comorb;2018;1;85;1094
comorb;2018;1;86;1078
comorb;2018;1;87;886
comorb;2018;1;88;796
comorb;2018;1;89;627
comorb;2018;1;90;509
comorb;2018;1;91;398
comorb;2018;1;92;321
comorb;2018;1;93;274
comorb;2018;1;94;197
comorb;2018;1;95;145
comorb;2018;1;96;80
comorb;2018;1;97;56
comorb;2018;1;98;45
comorb;2018;1;99;19
comorb;2018;1;100;17
comorb;2018;2;4;1
comorb;2018;2;5;1
comorb;2018;2;6;2
comorb;2018;2;7;4
comorb;2018;2;8;3
comorb;2018;2;9;1
comorb;2018;2;10;4
comorb;2018;2;11;2
comorb;2018;2;12;1
comorb;2018;2;13;1
comorb;2018;2;14;2
comorb;2018;2;15;2
comorb;2018;2;16;3
comorb;2018;2;17;3
comorb;2018;2;18;4
comorb;2018;2;19;3
comorb;2018;2;20;4
comorb;2018;2;21;1
comorb;2018;2;22;1
comorb;2018;2;23;4
comorb;2018;2;24;5
comorb;2018;2;25;2
comorb;2018;2;26;6
comorb;2018;2;27;2
comorb;2018;2;28;6
comorb;2018;2;29;14
comorb;2018;2;30;8
comorb;2018;2;31;14
comorb;2018;2;32;12
comorb;2018;2;33;8
comorb;2018;2;34;5
comorb;2018;2;35;12
comorb;2018;2;36;20
comorb;2018;2;37;21
comorb;2018;2;38;17
comorb;2018;2;39;26
comorb;2018;2;40;25
comorb;2018;2;41;33
comorb;2018;2;42;33
comorb;2018;2;43;31
comorb;2018;2;44;44
comorb;2018;2;45;32
comorb;2018;2;46;50
comorb;2018;2;47;54
comorb;2018;2;48;56
comorb;2018;2;49;58
comorb;2018;2;50;85
comorb;2018;2;51;99
comorb;2018;2;52;109
comorb;2018;2;53;127
comorb;2018;2;54;104
comorb;2018;2;55;125
comorb;2018;2;56;143
comorb;2018;2;57;143
comorb;2018;2;58;174
comorb;2018;2;59;167
comorb;2018;2;60;212
comorb;2018;2;61;257
comorb;2018;2;62;237
comorb;2018;2;63;300
comorb;2018;2;64;320
comorb;2018;2;65;386
comorb;2018;2;66;401
comorb;2018;2;67;451
comorb;2018;2;68;554
comorb;2018;2;69;634
comorb;2018;2;70;740
comorb;2018;2;71;816
comorb;2018;2;72;904
comorb;2018;2;73;930
comorb;2018;2;74;1046
comorb;2018;2;75;1015
comorb;2018;2;76;943
comorb;2018;2;77;884
comorb;2018;2;78;881
comorb;2018;2;79;867
comorb;2018;2;80;917
comorb;2018;2;81;943
comorb;2018;2;82;907
comorb;2018;2;83;864
comorb;2018;2;84;788
comorb;2018;2;85;727
comorb;2018;2;86;753
comorb;2018;2;87;720
comorb;2018;2;88;647
comorb;2018;2;89;580
comorb;2018;2;90;548
comorb;2018;2;91;442
comorb;2018;2;92;369
comorb;2018;2;93;290
comorb;2018;2;94;235
comorb;2018;2;95;187
comorb;2018;2;96;147
comorb;2018;2;97;118
comorb;2018;2;98;73
comorb;2018;2;99;34
comorb;2018;2;100;55
comorb;2019;1;4;3
comorb;2019;1;5;2
comorb;2019;1;6;5
comorb;2019;1;7;1
comorb;2019;1;8;3
comorb;2019;1;9;4
comorb;2019;1;10;3
comorb;2019;1;11;2
comorb;2019;1;12;3
comorb;2019;1;13;2
comorb;2019;1;14;2
comorb;2019;1;15;4
comorb;2019;1;16;3
comorb;2019;1;17;4
comorb;2019;1;18;3
comorb;2019;1;19;8
comorb;2019;1;20;4
comorb;2019;1;21;4
comorb;2019;1;22;5
comorb;2019;1;23;6
comorb;2019;1;24;6
comorb;2019;1;25;12
comorb;2019;1;26;7
comorb;2019;1;27;9
comorb;2019;1;28;10
comorb;2019;1;29;9
comorb;2019;1;30;10
comorb;2019;1;31;13
comorb;2019;1;32;9
comorb;2019;1;33;7
comorb;2019;1;34;9
comorb;2019;1;35;13
comorb;2019;1;36;10
comorb;2019;1;37;17
comorb;2019;1;38;16
comorb;2019;1;39;11
comorb;2019;1;40;14
comorb;2019;1;41;14
comorb;2019;1;42;20
comorb;2019;1;43;23
comorb;2019;1;44;28
comorb;2019;1;45;36
comorb;2019;1;46;53
comorb;2019;1;47;50
comorb;2019;1;48;55
comorb;2019;1;49;56
comorb;2019;1;50;66
comorb;2019;1;51;82
comorb;2019;1;52;100
comorb;2019;1;53;119
comorb;2019;1;54;117
comorb;2019;1;55;172
comorb;2019;1;56;169
comorb;2019;1;57;215
comorb;2019;1;58;236
comorb;2019;1;59;283
comorb;2019;1;60;337
comorb;2019;1;61;418
comorb;2019;1;62;513
comorb;2019;1;63;617
comorb;2019;1;64;665
comorb;2019;1;65;688
comorb;2019;1;66;845
comorb;2019;1;67;943
comorb;2019;1;68;987
comorb;2019;1;69;1249
comorb;2019;1;70;1371
comorb;2019;1;71;1536
comorb;2019;1;72;1663
comorb;2019;1;73;1850
comorb;2019;1;74;1977
comorb;2019;1;75;2112
comorb;2019;1;76;2010
comorb;2019;1;77;2104
comorb;2019;1;78;1850
comorb;2019;1;79;1782
comorb;2019;1;80;1730
comorb;2019;1;81;1686
comorb;2019;1;82;1526
comorb;2019;1;83;1436
comorb;2019;1;84;1321
comorb;2019;1;85;1144
comorb;2019;1;86;1052
comorb;2019;1;87;940
comorb;2019;1;88;821
comorb;2019;1;89;707
comorb;2019;1;90;551
comorb;2019;1;91;422
comorb;2019;1;92;345
comorb;2019;1;93;251
comorb;2019;1;94;208
comorb;2019;1;95;123
comorb;2019;1;96;102
comorb;2019;1;97;62
comorb;2019;1;98;46
comorb;2019;1;99;27
comorb;2019;1;100;21
comorb;2019;2;4;3
comorb;2019;2;7;1
comorb;2019;2;8;5
comorb;2019;2;9;4
comorb;2019;2;10;1
comorb;2019;2;11;2
comorb;2019;2;12;2
comorb;2019;2;13;1
comorb;2019;2;14;3
comorb;2019;2;15;4
comorb;2019;2;16;4
comorb;2019;2;17;6
comorb;2019;2;18;1
comorb;2019;2;19;5
comorb;2019;2;20;3
comorb;2019;2;21;6
comorb;2019;2;22;2
comorb;2019;2;23;2
comorb;2019;2;24;3
comorb;2019;2;25;6
comorb;2019;2;26;7
comorb;2019;2;27;7
comorb;2019;2;28;2
comorb;2019;2;29;6
comorb;2019;2;30;19
comorb;2019;2;31;10
comorb;2019;2;32;14
comorb;2019;2;33;14
comorb;2019;2;34;9
comorb;2019;2;35;6
comorb;2019;2;36;9
comorb;2019;2;37;18
comorb;2019;2;38;22
comorb;2019;2;39;26
comorb;2019;2;40;30
comorb;2019;2;41;30
comorb;2019;2;42;36
comorb;2019;2;43;38
comorb;2019;2;44;36
comorb;2019;2;45;51
comorb;2019;2;46;43
comorb;2019;2;47;64
comorb;2019;2;48;68
comorb;2019;2;49;73
comorb;2019;2;50;66
comorb;2019;2;51;100
comorb;2019;2;52;93
comorb;2019;2;53;130
comorb;2019;2;54;135
comorb;2019;2;55;124
comorb;2019;2;56;144
comorb;2019;2;57;177
comorb;2019;2;58;161
comorb;2019;2;59;212
comorb;2019;2;60;193
comorb;2019;2;61;248
comorb;2019;2;62;265
comorb;2019;2;63;279
comorb;2019;2;64;347
comorb;2019;2;65;356
comorb;2019;2;66;421
comorb;2019;2;67;477
comorb;2019;2;68;505
comorb;2019;2;69;619
comorb;2019;2;70;709
comorb;2019;2;71;831
comorb;2019;2;72;866
comorb;2019;2;73;1044
comorb;2019;2;74;1021
comorb;2019;2;75;1105
comorb;2019;2;76;1113
comorb;2019;2;77;1030
comorb;2019;2;78;917
comorb;2019;2;79;924
comorb;2019;2;80;905
comorb;2019;2;81;991
comorb;2019;2;82;967
comorb;2019;2;83;891
comorb;2019;2;84;860
comorb;2019;2;85;836
comorb;2019;2;86;705
comorb;2019;2;87;740
comorb;2019;2;88;693
comorb;2019;2;89;614
comorb;2019;2;90;530
comorb;2019;2;91;481
comorb;2019;2;92;361
comorb;2019;2;93;320
comorb;2019;2;94;227
comorb;2019;2;95;197
comorb;2019;2;96;152
comorb;2019;2;97;120
comorb;2019;2;98;90
comorb;2019;2;99;48
comorb;2019;2;100;60
comorb;2020;1;4;6
comorb;2020;1;7;4
comorb;2020;1;8;1
comorb;2020;1;9;2
comorb;2020;1;10;4
comorb;2020;1;11;2
comorb;2020;1;12;1
comorb;2020;1;13;2
comorb;2020;1;14;4
comorb;2020;1;15;2
comorb;2020;1;16;3
comorb;2020;1;17;5
comorb;2020;1;18;5
comorb;2020;1;19;4
comorb;2020;1;20;6
comorb;2020;1;21;6
comorb;2020;1;22;5
comorb;2020;1;23;5
comorb;2020;1;24;3
comorb;2020;1;25;8
comorb;2020;1;26;8
comorb;2020;1;27;10
comorb;2020;1;28;8
comorb;2020;1;29;11
comorb;2020;1;30;11
comorb;2020;1;31;10
comorb;2020;1;32;14
comorb;2020;1;33;9
comorb;2020;1;34;11
comorb;2020;1;35;6
comorb;2020;1;36;10
comorb;2020;1;37;19
comorb;2020;1;38;15
comorb;2020;1;39;17
comorb;2020;1;40;11
comorb;2020;1;41;15
comorb;2020;1;42;24
comorb;2020;1;43;30
comorb;2020;1;44;26
comorb;2020;1;45;30
comorb;2020;1;46;38
comorb;2020;1;47;41
comorb;2020;1;48;58
comorb;2020;1;49;54
comorb;2020;1;50;68
comorb;2020;1;51;75
comorb;2020;1;52;102
comorb;2020;1;53;118
comorb;2020;1;54;138
comorb;2020;1;55;147
comorb;2020;1;56;187
comorb;2020;1;57;206
comorb;2020;1;58;268
comorb;2020;1;59;290
comorb;2020;1;60;324
comorb;2020;1;61;407
comorb;2020;1;62;478
comorb;2020;1;63;562
comorb;2020;1;64;710
comorb;2020;1;65;690
comorb;2020;1;66;768
comorb;2020;1;67;971
comorb;2020;1;68;1063
comorb;2020;1;69;1091
comorb;2020;1;70;1328
comorb;2020;1;71;1429
comorb;2020;1;72;1633
comorb;2020;1;73;1801
comorb;2020;1;74;1902
comorb;2020;1;75;2035
comorb;2020;1;76;2244
comorb;2020;1;77;2047
comorb;2020;1;78;2148
comorb;2020;1;79;1824
comorb;2020;1;80;1724
comorb;2020;1;81;1667
comorb;2020;1;82;1572
comorb;2020;1;83;1492
comorb;2020;1;84;1332
comorb;2020;1;85;1259
comorb;2020;1;86;1054
comorb;2020;1;87;893
comorb;2020;1;88;798
comorb;2020;1;89;719
comorb;2020;1;90;546
comorb;2020;1;91;424
comorb;2020;1;92;322
comorb;2020;1;93;271
comorb;2020;1;94;182
comorb;2020;1;95;156
comorb;2020;1;96;88
comorb;2020;1;97;70
comorb;2020;1;98;41
comorb;2020;1;99;31
comorb;2020;1;100;25
comorb;2020;2;4;2
comorb;2020;2;5;3
comorb;2020;2;6;1
comorb;2020;2;7;1
comorb;2020;2;8;2
comorb;2020;2;9;3
comorb;2020;2;10;5
comorb;2020;2;11;3
comorb;2020;2;12;4
comorb;2020;2;13;2
comorb;2020;2;14;1
comorb;2020;2;15;2
comorb;2020;2;16;3
comorb;2020;2;17;6
comorb;2020;2;18;5
comorb;2020;2;19;2
comorb;2020;2;20;6
comorb;2020;2;21;6
comorb;2020;2;22;8
comorb;2020;2;23;1
comorb;2020;2;24;2
comorb;2020;2;25;2
comorb;2020;2;26;7
comorb;2020;2;27;6
comorb;2020;2;28;9
comorb;2020;2;29;7
comorb;2020;2;30;7
comorb;2020;2;31;17
comorb;2020;2;32;10
comorb;2020;2;33;15
comorb;2020;2;34;16
comorb;2020;2;35;11
comorb;2020;2;36;8
comorb;2020;2;37;11
comorb;2020;2;38;30
comorb;2020;2;39;26
comorb;2020;2;40;33
comorb;2020;2;41;32
comorb;2020;2;42;39
comorb;2020;2;43;30
comorb;2020;2;44;41
comorb;2020;2;45;42
comorb;2020;2;46;52
comorb;2020;2;47;59
comorb;2020;2;48;82
comorb;2020;2;49;75
comorb;2020;2;50;68
comorb;2020;2;51;93
comorb;2020;2;52;115
comorb;2020;2;53;113
comorb;2020;2;54;132
comorb;2020;2;55;156
comorb;2020;2;56;147
comorb;2020;2;57;160
comorb;2020;2;58;201
comorb;2020;2;59;161
comorb;2020;2;60;246
comorb;2020;2;61;221
comorb;2020;2;62;259
comorb;2020;2;63;288
comorb;2020;2;64;306
comorb;2020;2;65;364
comorb;2020;2;66;378
comorb;2020;2;67;455
comorb;2020;2;68;509
comorb;2020;2;69;540
comorb;2020;2;70;658
comorb;2020;2;71;792
comorb;2020;2;72;906
comorb;2020;2;73;901
comorb;2020;2;74;1075
comorb;2020;2;75;1077
comorb;2020;2;76;1136
comorb;2020;2;77;1132
comorb;2020;2;78;1058
comorb;2020;2;79;951
comorb;2020;2;80;964
comorb;2020;2;81;972
comorb;2020;2;82;990
comorb;2020;2;83;971
comorb;2020;2;84;875
comorb;2020;2;85;825
comorb;2020;2;86;774
comorb;2020;2;87;701
comorb;2020;2;88;661
comorb;2020;2;89;629
comorb;2020;2;90;546
comorb;2020;2;91;445
comorb;2020;2;92;389
comorb;2020;2;93;282
comorb;2020;2;94;261
comorb;2020;2;95;180
comorb;2020;2;96;156
comorb;2020;2;97;116
comorb;2020;2;98;80
comorb;2020;2;99;56
comorb;2020;2;100;65
comorb;2021;1;4;3
comorb;2021;1;5;3
comorb;2021;1;8;4
comorb;2021;1;10;3
comorb;2021;1;11;6
comorb;2021;1;12;2
comorb;2021;1;14;3
comorb;2021;1;15;3
comorb;2021;1;16;5
comorb;2021;1;17;6
comorb;2021;1;18;7
comorb;2021;1;19;6
comorb;2021;1;20;5
comorb;2021;1;21;6
comorb;2021;1;22;7
comorb;2021;1;23;6
comorb;2021;1;24;8
comorb;2021;1;25;1
comorb;2021;1;26;7
comorb;2021;1;27;7
comorb;2021;1;28;11
comorb;2021;1;29;10
comorb;2021;1;30;10
comorb;2021;1;31;13
comorb;2021;1;32;16
comorb;2021;1;33;15
comorb;2021;1;34;15
comorb;2021;1;35;14
comorb;2021;1;36;6
comorb;2021;1;37;11
comorb;2021;1;38;23
comorb;2021;1;39;21
comorb;2021;1;40;20
comorb;2021;1;41;17
comorb;2021;1;42;14
comorb;2021;1;43;24
comorb;2021;1;44;37
comorb;2021;1;45;32
comorb;2021;1;46;33
comorb;2021;1;47;45
comorb;2021;1;48;44
comorb;2021;1;49;66
comorb;2021;1;50;72
comorb;2021;1;51;86
comorb;2021;1;52;112
comorb;2021;1;53;129
comorb;2021;1;54;138
comorb;2021;1;55;168
comorb;2021;1;56;190
comorb;2021;1;57;215
comorb;2021;1;58;246
comorb;2021;1;59;305
comorb;2021;1;60;338
comorb;2021;1;61;403
comorb;2021;1;62;473
comorb;2021;1;63;568
comorb;2021;1;64;661
comorb;2021;1;65;785
comorb;2021;1;66;769
comorb;2021;1;67;891
comorb;2021;1;68;1076
comorb;2021;1;69;1211
comorb;2021;1;70;1209
comorb;2021;1;71;1427
comorb;2021;1;72;1550
comorb;2021;1;73;1783
comorb;2021;1;74;1893
comorb;2021;1;75;2071
comorb;2021;1;76;2220
comorb;2021;1;77;2375
comorb;2021;1;78;2174
comorb;2021;1;79;2135
comorb;2021;1;80;1891
comorb;2021;1;81;1751
comorb;2021;1;82;1684
comorb;2021;1;83;1554
comorb;2021;1;84;1482
comorb;2021;1;85;1281
comorb;2021;1;86;1185
comorb;2021;1;87;1011
comorb;2021;1;88;812
comorb;2021;1;89;718
comorb;2021;1;90;624
comorb;2021;1;91;461
comorb;2021;1;92;366
comorb;2021;1;93;268
comorb;2021;1;94;223
comorb;2021;1;95;160
comorb;2021;1;96;112
comorb;2021;1;97;68
