stock;year;sex;age;rate
cancer;2023;2;65;16.3956763137837
cancer;2023;2;66;15.5131014714234
cancer;2023;2;67;14.6517791274813
cancer;2023;2;68;13.8169229648782
cancer;2023;2;69;13.0099065783536
cancer;2023;2;70;12.2288734395563
cancer;2023;2;71;11.4697056720616
cancer;2023;2;72;10.7271976812029
cancer;2023;2;73;9.99628514312712
cancer;2023;2;74;9.27318157200832
cancer;2023;2;75;8.55627744255186
cancer;2023;2;76;7.84667257104339
cancer;2023;2;77;7.14825354783321
cancer;2023;2;78;6.4672983027942
cancer;2023;2;79;5.8116786872117
cancer;2023;2;80;5.18981530543289
cancer;2023;2;81;4.60958880987584
cancer;2023;2;82;4.07740987416553
cancer;2023;2;83;3.59759649932814
cancer;2023;2;84;3.17212183828962
cancer;2023;2;85;2.800707783543
cancer;2023;2;86;2.48117510057714
cancer;2023;2;87;2.20993274879518
cancer;2023;2;88;1.98249515373472
cancer;2023;2;89;1.79394458345012
cancer;2023;2;90;1.63929192978165
cancer;2023;2;91;1.51372184835649
cancer;2023;2;92;1.41273167632621
cancer;2023;2;93;1.3321870353192
cancer;2023;2;94;1.2683225830215
cancer;2023;2;95;1.2177167816493
cancer;2023;2;96;1.17726693441258
cancer;2023;2;97;1.14418605421893
cancer;2023;2;98;1.11603637120211
cancer;2023;2;99;1.09080527258246
cancer;2023;2;100;1.06701886716072
cancer;2024;1;0;112.310184534551
cancer;2024;1;1;139.017522945917
cancer;2024;1;2;171.59869634588
cancer;2024;1;3;210.351658483505
cancer;2024;1;4;254.720114422453
cancer;2024;1;5;302.92423237579
cancer;2024;1;6;351.753861128138
cancer;2024;1;7;396.71940420672
cancer;2024;1;8;432.688905464304
cancer;2024;1;9;454.950193390025
cancer;2024;1;10;460.39469300272
cancer;2024;1;11;448.375893619299
cancer;2024;1;12;420.878964973857
cancer;2024;1;13;381.933044458177
cancer;2024;1;14;336.531335393304
cancer;2024;1;15;289.495434623409
cancer;2024;1;16;244.654551215414
cancer;2024;1;17;204.494263200819
cancer;2024;1;18;170.215269079822
cancer;2024;1;19;142.030744616251
cancer;2024;1;20;113.618381826202
cancer;2024;1;21;90.308758787251
cancer;2024;1;22;73.1536617629386
cancer;2024;1;23;60.6543853502688
cancer;2024;1;24;51.6523037596348
cancer;2024;1;25;45.2781731725769
cancer;2024;1;26;40.8944156474487
cancer;2024;1;27;38.0399369888483
cancer;2024;1;28;36.3820825331064
cancer;2024;1;29;35.6768062859155
cancer;2024;1;30;35.7363714504011
cancer;2024;1;31;36.4035353792478
cancer;2024;1;32;37.5316656234969
cancer;2024;1;33;38.9710570417461
cancer;2024;1;34;40.5623478878128
cancer;2024;1;35;42.1378825651492
cancer;2024;1;36;43.5308655662744
cancer;2024;1;37;44.5903577743267
cancer;2024;1;38;45.1982742032981
cancer;2024;1;39;45.2835301988812
cancer;2024;1;40;44.8290760495368
cancer;2024;1;41;43.8697217588431
cancer;2024;1;42;42.4815209072161
cancer;2024;1;43;40.7658427525852
cancer;2024;1;44;38.8322444354606
cancer;2024;1;45;36.7837449633206
cancer;2024;1;46;34.7066457243789
cancer;2024;1;47;32.6654147266981
cancer;2024;1;48;30.7019388622438
cancer;2024;1;49;28.8378648320652
cancer;2024;1;50;27.0787009741239
cancer;2024;1;51;25.4186066120287
cancer;2024;1;52;23.8451309779579
cancer;2024;1;53;22.3434436920569
cancer;2024;1;54;20.8997796005836
cancer;2024;1;55;19.5039239739919
cancer;2024;1;56;18.1506383984166
cancer;2024;1;57;16.8400156977911
cancer;2024;1;58;15.5768686218085
cancer;2024;1;59;14.3693836763019
cancer;2024;1;60;13.227369382521
cancer;2024;1;61;12.1604603525014
cancer;2024;1;62;11.1765907217373
cancer;2024;1;63;10.2809392674894
cancer;2024;1;64;9.47541245685994
cancer;2024;1;65;8.75861252752171
cancer;2024;1;66;8.12616365659728
cancer;2024;1;67;7.57124756821176
cancer;2024;1;68;7.08522018279021
cancer;2024;1;69;6.65822400644914
cancer;2024;1;70;6.27975772569804
cancer;2024;1;71;5.93920080388855
cancer;2024;1;72;5.62630917771001
cancer;2024;1;73;5.33169679157533
cancer;2024;1;74;5.04730010155187
cancer;2024;1;75;4.76679655851224
cancer;2024;1;76;4.48592431367663
cancer;2024;1;77;4.20264043490132
cancer;2024;1;78;3.91706675324702
cancer;2024;1;79;3.63120642034032
cancer;2024;1;80;3.34846135520638
cancer;2024;1;81;3.0730253211523
cancer;2024;1;82;2.80925355160068
cancer;2024;1;83;2.56110875926286
cancer;2024;1;84;2.33175687117453
cancer;2024;1;85;2.12334488825515
cancer;2024;1;86;1.9369522151601
cancer;2024;1;87;1.77267711800537
cancer;2024;1;88;1.62980664261973
cancer;2024;1;89;1.50701994934328
cancer;2024;1;90;1.40258633940777
cancer;2024;1;91;1.3145342693368
cancer;2024;1;92;1.24078177479364
cancer;2024;1;93;1.17922948159837
cancer;2024;1;94;1.12782410468906
cancer;2024;1;95;1.08460341700418
cancer;2024;1;96;1.04773386462728
cancer;2024;1;97;1.01555003571162
cancer;2024;1;98;0.986601675640763
cancer;2024;1;99;0.959709529716206
cancer;2024;1;100;0.934026863458331
cancer;2024;2;0;148.113346771301
cancer;2024;2;1;179.072280193612
cancer;2024;2;2;216.076223870795
cancer;2024;2;3;259.445233090825
cancer;2024;2;4;308.818323068548
cancer;2024;2;5;362.883214725525
cancer;2024;2;6;419.202751594388
cancer;2024;2;7;474.253214634253
cancer;2024;2;8;523.762319300187
cancer;2024;2;9;563.346327768931
cancer;2024;2;10;589.319778965206
cancer;2024;2;11;599.448126087579
cancer;2024;2;12;593.398864392621
cancer;2024;2;13;572.744031304029
cancer;2024;2;14;540.532857669929
cancer;2024;2;15;500.602363467221
cancer;2024;2;16;456.855264254338
cancer;2024;2;17;412.695415824643
cancer;2024;2;18;370.712280401453
cancer;2024;2;19;332.606014916044
cancer;2024;2;20;187.643076681483
cancer;2024;2;21;162.200502812045
cancer;2024;2;22;141.606265135485
cancer;2024;2;23;125.231020326701
cancer;2024;2;24;112.443033697426
cancer;2024;2;25;102.650416696947
cancer;2024;2;26;95.3217149047527
cancer;2024;2;27;89.9889793356996
cancer;2024;2;28;86.2394456876994
cancer;2024;2;29;83.7018233997595
cancer;2024;2;30;82.0323951422549
cancer;2024;2;31;80.905232746587
cancer;2024;2;32;80.0097860295769
cancer;2024;2;33;79.0575383444153
cancer;2024;2;34;77.7971077087814
cancer;2024;2;35;76.0343617122535
cancer;2024;2;36;73.6516951947244
cancer;2024;2;37;70.6197984955912
cancer;2024;2;38;66.9968335023042
cancer;2024;2;39;62.913662904536
cancer;2024;2;40;58.5481967185474
cancer;2024;2;41;54.0951239134649
cancer;2024;2;42;49.7380098381911
cancer;2024;2;43;45.6289873038551
cancer;2024;2;44;41.8781906083354
cancer;2024;2;45;38.5521319937711
cancer;2024;2;46;35.6783891079638
cancer;2024;2;47;33.2534864798695
cancer;2024;2;48;31.2513628080938
cancer;2024;2;49;29.6307719002669
cancer;2024;2;50;28.3409225973215
cancer;2024;2;51;27.3253868057255
cancer;2024;2;52;26.5247362820274
cancer;2024;2;53;25.8785406685899
cancer;2024;2;54;25.3273257715401
cancer;2024;2;55;24.8148998006535
cancer;2024;2;56;24.2911539102151
cancer;2024;2;57;23.715099966368
cancer;2024;2;58;23.0576201306206
cancer;2024;2;59;22.3032753971136
cancer;2024;2;60;21.4506219484451
cancer;2024;2;61;20.510800397998
cancer;2024;2;62;19.5045863420495
cancer;2024;2;63;18.4584636922305
cancer;2024;2;64;17.4004718081515
cancer;2024;2;65;16.3565358847849
cancer;2024;2;66;15.3477672780812
cancer;2024;2;67;14.3889252319415
cancer;2024;2;68;13.4879723933985
cancer;2024;2;69;12.6464982442567
cancer;2024;2;70;11.8607364385459
cancer;2024;2;71;11.122933043964
cancer;2024;2;72;10.4228865618427
cancer;2024;2;73;9.7495367229334
cancer;2024;2;74;9.09250416752414
cancer;2024;2;75;8.44347484318159
cancer;2024;2;76;7.79729758750404
cancer;2024;2;77;7.15264883403872
cancer;2024;2;78;6.51214248563847
cancer;2024;2;79;5.88183915227201
cancer;2024;2;80;5.27022549871836
cancer;2024;2;81;4.6868551744833
cancer;2024;2;82;4.14092167865444
cancer;2024;2;83;3.6400375703657
cancer;2024;2;84;3.18942140057718
cancer;2024;2;85;2.79157316646289
cancer;2024;2;86;2.4463963898426
cancer;2024;2;87;2.15163901395782
cancer;2024;2;88;1.90349335783202
cancer;2024;2;89;1.6972113030288
cancer;2024;2;90;1.52763482739305
cancer;2024;2;91;1.38959241551953
cancer;2024;2;92;1.27815385140145
cancer;2024;2;93;1.18876336819583
cancer;2024;2;94;1.1172847636208
cancer;2024;2;95;1.05999569169878
cancer;2024;2;96;1.01356584902817
cancer;2024;2;97;0.975047686086609
cancer;2024;2;98;0.941899491050098
cancer;2024;2;99;0.912049390195313
cancer;2024;2;100;0.883995843459862
comorb;2004;1;0;1650.02374183902
comorb;2004;1;1;1983.37860312463
comorb;2004;1;2;2377.22450833047
comorb;2004;1;3;2828.92683504167
comorb;2004;1;4;3324.35613445711
comorb;2004;1;5;3835.05463882037
comorb;2004;1;6;4318.31411016518
comorb;2004;1;7;4721.92463442131
comorb;2004;1;8;4993.88801078122
comorb;2004;1;9;5094.90824247935
comorb;2004;1;10;5009.29380042701
comorb;2004;1;11;4749.7081425088
comorb;2004;1;12;4353.61042962962
comorb;2004;1;13;3872.97924809382
comorb;2004;1;14;3361.68196841572
comorb;2004;1;15;2865.09142190665
comorb;2004;1;16;2414.58072371574
comorb;2004;1;17;2026.95384690257
comorb;2004;1;18;1707.16288092198
comorb;2004;1;19;1452.27958256331
comorb;2004;1;20;591.47145145561
comorb;2004;1;21;512.306441349448
comorb;2004;1;22;454.527617729442
comorb;2004;1;23;413.876209199211
comorb;2004;1;24;386.940959293706
comorb;2004;1;25;371.040498603386
comorb;2004;1;26;364.03622581711
comorb;2004;1;27;364.124378838388
comorb;2004;1;28;369.636232605247
comorb;2004;1;29;378.869986759496
comorb;2004;1;30;389.980727240653
comorb;2004;1;31;400.957331161089
comorb;2004;1;32;409.708094843917
comorb;2004;1;33;414.254101943824
comorb;2004;1;34;412.993353399394
comorb;2004;1;35;404.963236224456
comorb;2004;1;36;390.014324106972
comorb;2004;1;37;368.829041855386
comorb;2004;1;38;342.770337039249
comorb;2004;1;39;313.604975013403
comorb;2004;1;40;283.184687151498
comorb;2004;1;41;253.170162457475
comorb;2004;1;42;224.852962999331
comorb;2004;1;43;199.088582838224
comorb;2004;1;44;176.320072580142
comorb;2004;1;45;156.655880239757
comorb;2004;1;46;139.966542037234
comorb;2004;1;47;125.975270371309
comorb;2004;1;48;114.329835612165
comorb;2004;1;49;104.652879446268
comorb;2004;1;50;96.5735444488967
comorb;2004;1;51;89.7456055448515
comorb;2004;1;52;83.8573363463715
comorb;2004;1;53;78.6372134957914
comorb;2004;1;54;73.857983691401
comorb;2004;1;55;69.3400370623299
comorb;2004;1;56;64.953749360601
comorb;2004;1;57;60.6197095314412
comorb;2004;1;58;56.3056824689025
comorb;2004;1;59;52.0197394623866
comorb;2004;1;60;47.7999705196191
comorb;2004;1;61;43.7021649967678
comorb;2004;1;62;39.7874117894784
comorb;2004;1;63;36.111522063936
comorb;2004;1;64;32.7175846085434
comorb;2004;1;65;29.6321040359931
comorb;2004;1;66;26.8643730313617
comorb;2004;1;67;24.4082199010429
comorb;2004;1;68;22.2451162671052
comorb;2004;1;69;20.3477549805159
comorb;2004;1;70;18.6834813346561
comorb;2004;1;71;17.2172549113124
comorb;2004;1;72;15.9140524669761
comorb;2004;1;73;14.74076066399
comorb;2004;1;74;13.6676540517566
comorb;2004;1;75;12.6695322221845
comorb;2004;1;76;11.7265334495492
comorb;2004;1;77;10.8245849611837
comorb;2004;1;78;9.95542192980373
comorb;2004;1;79;9.11612577685046
comorb;2004;1;80;8.30819630728946
comorb;2004;1;81;7.53626066775953
comorb;2004;1;82;6.80660166307187
comorb;2004;1;83;6.12572668013922
comorb;2004;1;84;5.49918046644307
comorb;2004;1;85;4.93073719854392
comorb;2004;1;86;4.42201477939117
comorb;2004;1;87;3.97246776885248
comorb;2004;1;88;3.57965777124259
comorb;2004;1;89;3.23967979010245
comorb;2004;1;90;2.94763461666748
comorb;2004;1;91;2.69806778510092
comorb;2004;1;92;2.48533136007471
comorb;2004;1;93;2.30385594003864
comorb;2004;1;94;2.14834189925054
comorb;2004;1;95;2.01389023276769
comorb;2004;1;96;1.89609589313997
comorb;2004;1;97;1.7911225697658
comorb;2004;1;98;1.69576997417264
comorb;2004;1;99;1.60753539869251
comorb;2004;1;100;1.52466323741159
comorb;2004;2;0;2546.67586442276
comorb;2004;2;1;2990.01155134818
comorb;2004;2;2;3503.2539555935
comorb;2004;2;3;4083.4749438367
comorb;2004;2;4;4716.89041782776
comorb;2004;2;5;5376.66334819164
comorb;2004;2;6;6022.93124207429
comorb;2004;2;7;6606.23952497948
comorb;2004;2;8;7074.66231264764
comorb;2004;2;9;7383.40013612822
comorb;2004;2;10;7504.22137583706
comorb;2004;2;11;7431.64063006056
comorb;2004;2;12;7183.68829164666
comorb;2004;2;13;6797.15121790226
comorb;2004;2;14;6319.19328353065
comorb;2004;2;15;5798.26533727986
comorb;2004;2;16;5276.85898072182
comorb;2004;2;17;4787.41196069691
comorb;2004;2;18;4351.32819820831
comorb;2004;2;19;3980.21370929016
comorb;2004;2;20;2092.73083135362
comorb;2004;2;21;1844.19049747352
comorb;2004;2;22;1650.4521432632
comorb;2004;2;23;1501.84882798049
comorb;2004;2;24;1389.76351609404
comorb;2004;2;25;1306.63380336717
comorb;2004;2;26;1245.7832703236
comorb;2004;2;27;1201.18984882743
comorb;2004;2;28;1167.28016504709
comorb;2004;2;29;1138.81948075721
comorb;2004;2;30;1110.94431268538
comorb;2004;2;31;1079.35128033416
comorb;2004;2;32;1040.60864370644
comorb;2004;2;33;992.50531432902
comorb;2004;2;34;934.316694388532
comorb;2004;2;35;866.870856111366
comorb;2004;2;36;792.351938075501
comorb;2004;2;37;713.864148081323
comorb;2004;2;38;634.861868696647
comorb;2004;2;39;558.590944091618
comorb;2004;2;40;487.667896316482
comorb;2004;2;41;423.862764002317
comorb;2004;2;42;368.080694320639
comorb;2004;2;43;320.487202370669
comorb;2004;2;44;280.704439205284
comorb;2004;2;45;248.015492328037
comorb;2004;2;46;221.536761688702
comorb;2004;2;47;200.341958090799
comorb;2004;2;48;183.538212306038
comorb;2004;2;49;170.303763087978
comorb;2004;2;50;159.89951147107
comorb;2004;2;51;151.665990524573
comorb;2004;2;52;145.01504789978
comorb;2004;2;53;139.422880057228
comorb;2004;2;54;134.428358279198
comorb;2004;2;55;129.637878691325
comorb;2004;2;56;124.735334026878
comorb;2004;2;57;119.493597463418
comorb;2004;2;58;113.782712756745
comorb;2004;2;59;107.570319293375
comorb;2004;2;60;100.91177199875
comorb;2004;2;61;93.930350186537
comorb;2004;2;62;86.7908052702404
comorb;2004;2;63;79.6712073129618
comorb;2004;2;64;72.7380828143607
comorb;2004;2;65;66.1284047310372
comorb;2004;2;66;59.9398539568951
comorb;2004;2;67;54.2287714735243
comorb;2004;2;68;49.0139300257788
comorb;2004;2;69;44.2838166770779
comorb;2004;2;70;40.0053439487508
comorb;2004;2;71;36.1324715949943
comorb;2004;2;72;32.6138298020037
comorb;2004;2;73;29.398910375113
comorb;2004;2;74;26.4426807380905
comorb;2004;2;75;23.708609156402
comorb;2004;2;76;21.1701425895728
comorb;2004;2;77;18.8107254948515
comorb;2004;2;78;16.6225341295359
comorb;2004;2;79;14.6042278423396
comorb;2004;2;80;12.7581474959716
comorb;2004;2;81;11.0874639854007
comorb;2004;2;82;9.59375238249982
comorb;2004;2;83;8.27533373408972
comorb;2004;2;84;7.12652479913058
comorb;2004;2;85;6.13772945325793
comorb;2004;2;86;5.29615342998745
comorb;2004;2;87;4.58685779201294
comorb;2004;2;88;3.99388261455757
comorb;2004;2;89;3.50124273307417
comorb;2004;2;90;3.09368668280538
comorb;2004;2;91;2.75718991681114
comorb;2004;2;92;2.47920930407377
comorb;2004;2;93;2.24875541149224
comorb;2004;2;94;2.05634724148718
comorb;2004;2;95;1.89390837282519
comorb;2004;2;96;1.75465034114441
comorb;2004;2;97;1.63297297572125
comorb;2004;2;98;1.52439487201015
comorb;2004;2;99;1.42551205702855
comorb;2004;2;100;1.33397120062948
comorb;2005;1;0;1124.34229495546
comorb;2005;1;1;1438.56021506874
comorb;2005;1;2;1834.73749517317
comorb;2005;1;3;2321.49609210946
comorb;2005;1;4;2896.5562980503
comorb;2005;1;5;3540.27558419413
comorb;2005;1;6;4210.99251780881
comorb;2005;1;7;4845.6424097947
comorb;2005;1;8;5368.40225369225
comorb;2005;1;9;5707.02756382157
comorb;2005;1;10;5812.10913000574
comorb;2005;1;11;5671.53555011929
comorb;2005;1;12;5313.64842114228
comorb;2005;1;13;4797.80392650892
comorb;2005;1;14;4197.01416749637
comorb;2005;1;15;3580.20312275243
comorb;2005;1;16;3000.12777100906
comorb;2005;1;17;2489.04945056201
comorb;2005;1;18;2060.66341354534
comorb;2005;1;19;1715.23450692694
comorb;2005;1;20;777.863222084114
comorb;2005;1;21;651.619218545498
comorb;2005;1;22;558.227469734064
comorb;2005;1;23;490.539074613826
comorb;2005;1;24;442.822426293342
comorb;2005;1;25;410.632992187506
comorb;2005;1;26;390.554578402233
comorb;2005;1;27;379.908867920792
comorb;2005;1;28;376.481464761881
comorb;2005;1;29;378.289343318229
comorb;2005;1;30;383.408168058758
comorb;2005;1;31;389.878623147478
comorb;2005;1;32;395.709007905965
comorb;2005;1;33;398.979280252297
comorb;2005;1;34;398.027357562369
comorb;2005;1;35;391.66849275199
comorb;2005;1;36;379.377503905581
comorb;2005;1;37;361.366541918387
comorb;2005;1;38;338.522533313874
comorb;2005;1;39;312.21678236048
comorb;2005;1;40;284.041978061554
comorb;2005;1;41;255.54958464212
comorb;2005;1;42;228.048565304784
comorb;2005;1;43;202.495381610675
comorb;2005;1;44;179.472432725692
comorb;2005;1;45;159.230520536333
comorb;2005;1;46;141.764327269024
comorb;2005;1;47;126.894611790567
comorb;2005;1;48;114.340527440651
comorb;2005;1;49;103.774963217794
comorb;2005;1;50;94.8625290631205
comorb;2005;1;51;87.2833386146969
comorb;2005;1;52;80.7468074353389
comorb;2005;1;53;74.9992600213789
comorb;2005;1;54;69.8280337030231
comorb;2005;1;55;65.0635268638187
comorb;2005;1;56;60.5796003369787
comorb;2005;1;57;56.2921022311061
comorb;2005;1;58;52.1551278375605
comorb;2005;1;59;48.1548981722743
comorb;2005;1;60;44.3016653393309
comorb;2005;1;61;40.6205762492568
comorb;2005;1;62;37.142715873626
comorb;2005;1;63;33.8974921701118
comorb;2005;1;64;30.9071576868221
comorb;2005;1;65;28.183744495702
comorb;2005;1;66;25.7282049745566
comorb;2005;1;67;23.5312330963959
comorb;2005;1;68;21.5751307655455
comorb;2005;1;69;19.8361444837617
comorb;2005;1;70;18.2868532587208
comorb;2005;1;71;16.89836320295
comorb;2005;1;72;15.6422049763115
comorb;2005;1;73;14.4919135742831
comorb;2005;1;74;13.4242969053593
comorb;2005;1;75;12.4203871747605
comorb;2005;1;76;11.4660421468436
comorb;2005;1;77;10.5521469224376
comorb;2005;1;78;9.67437883869759
comorb;2005;1;79;8.83254316013179
comorb;2005;1;80;8.02955446542276
comorb;2005;1;81;7.27020522426903
comorb;2005;1;82;6.55990375225893
comorb;2005;1;83;5.90356214865226
comorb;2005;1;84;5.30477076368048
comorb;2005;1;85;4.76532462497321
comorb;2005;1;86;4.28509235129631
comorb;2005;1;87;3.86216029039541
comorb;2005;1;88;3.4931551361841
comorb;2005;1;89;3.17364700632724
comorb;2005;1;90;2.89855377354788
comorb;2005;1;91;2.66249542691429
comorb;2005;1;92;2.4600750069806
comorb;2005;1;93;2.28608443295602
comorb;2005;1;94;2.13564716235815
comorb;2005;1;95;2.00431545541657
comorb;2005;1;96;1.88813968137149
comorb;2005;1;97;1.78372261589212
comorb;2005;1;98;1.6882650611959
comorb;2005;1;99;1.59960233139063
comorb;2005;1;100;1.51622603756777
comorb;2005;2;0;1736.62733614575
comorb;2005;2;1;2170.30061470161
comorb;2005;2;2;2705.82661438436
comorb;2005;2;3;3353.51877711942
comorb;2005;2;4;4112.96319765463
comorb;2005;2;5;4967.10069754047
comorb;2005;2;6;5877.63687416947
comorb;2005;2;7;6784.39667013747
comorb;2005;2;8;7610.90974375854
comorb;2005;2;9;8276.65045459198
comorb;2005;2;10;8713.39694226579
comorb;2005;2;11;8880.61496121023
comorb;2005;2;12;8774.35772329239
comorb;2005;2;13;8426.53178268335
comorb;2005;2;14;7895.32579416543
comorb;2005;2;15;7250.8993018012
comorb;2005;2;16;6561.42419607321
comorb;2005;2;17;5883.21975864123
comorb;2005;2;18;5256.28067931498
comorb;2005;2;19;4704.4003159248
comorb;2005;2;20;2750.55788441201
comorb;2005;2;21;2344.27099220083
comorb;2005;2;22;2025.77789823356
comorb;2005;2;23;1778.96469919125
comorb;2005;2;24;1589.51186857193
comorb;2005;2;25;1445.18810954494
comorb;2005;2;26;1335.72664725706
comorb;2005;2;27;1252.50449490052
comorb;2005;2;28;1188.17972037161
comorb;2005;2;29;1136.3883096502
comorb;2005;2;30;1091.56215837887
comorb;2005;2;31;1048.89506378678
comorb;2005;2;32;1004.44644597744
comorb;2005;2;33;955.332013511616
comorb;2005;2;34;899.915921393188
comorb;2005;2;35;837.906204128304
comorb;2005;2;36;770.277313547065
comorb;2005;2;37;698.998696839367
comorb;2005;2;38;626.616114444029
comorb;2005;2;39;555.782868663092
comorb;2005;2;40;488.849184013752
comorb;2005;2;41;427.588376012797
comorb;2005;2;42;373.086671726685
comorb;2005;2;43;325.77475350172
