year;sex;age;s_pop;f_dead;f_born;f_immig_pop;f_immig_cvd;f_immig_cancer;f_immig_comorb;f_pop_cancer;f_cancer_pop;f_pop_cvd;f_cvd_pop;f_pop_comorb;f_comorb_pop;f_cancer_comorb;f_comorb_cancer;f_cvd_comorb;f_comorb_cvd;f_cancer_dead;f_cvd_dead;f_comorb_dead;dcost_unit_cancer;icost_unit_cancer;dcost_unit_cvd;icost_unit_cvd;dcost_cancer;dcost_cvd;icost_cancer;icost_cvd;dcost_growth_cancer;dcost_growth_cvd;prev_fruit;prev_wholegrains;prev_greens;prev_meat;prev_salt;paf_cancer_fruit;paf_cancer_wholegrains;paf_cancer_greens;paf_cancer_meat;paf_cancer_salt;paf_cvd_fruit;paf_cvd_wholegrains;paf_cvd_greens;paf_cvd_meat;paf_cvd_salt;paf_cancer_comorb_fruit;paf_cancer_comorb_wholegrains;paf_cancer_comorb_greens;paf_cancer_comorb_meat;paf_cancer_comorb_salt;paf_cvd_comorb_fruit;paf_cvd_comorb_wholegrains;paf_cvd_comorb_greens;paf_cvd_comorb_meat;paf_cvd_comorb_salt;paf_comorb_fruit;paf_comorb_wholegrains;paf_comorb_greens;paf_comorb_meat;paf_comorb_salt;s_cancer;s_cvd;s_comorb;s_dead_cancer;s_dead_cvd;s_dead_comorb;s_dead;f_emig_pop;f_emig_cvd;f_emig_cancer;f_emig_comorb;heal_cvd_pop;heal_cancer_pop;heal_comorb_pop;heal_comorb_cancer;heal_comorb_cvd;dr;dr_cancer;dr_cvd;dr_comorb;prev_alcohol;prev_bmi;prev_smoking;prev_inactivity;paf_cvd_smoking;paf_cvd_inactivity;paf_cvd_bmi;paf_cvd_alcohol;cpaf_diet_cvd;p_pop_cvd;paf_cancer_smoking;paf_cancer_inactivity;paf_cancer_bmi;paf_cancer_alcohol;cpaf_diet_cancer;p_pop_cancer;paf_cancer_other;paf_cvd_other;paf_comorb_other;paf_cancer_comorb_other;paf_cvd_comorb_other;calibration_cancer;calibration_cvd;calibration_comorb;calibration_cancer_comorb;calibration_cvd_comorb;calibration_mortality
2024;1;1;52144.9900161791;19.095465488981;0;821.895863405539;0;0.0935081543693205;0;11.9989776143739;0;0;0;0;0;0;0;0;0;0.302017762623369;0;0;89019.9935347583;0;33352.5113442038;0;1046152.62084008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;11.7518838105915;0;0;0.296044753176004;0;0;24.5635669085505;374.318873077249;0;0.0425867418556247;0;0;0;0;0;0;0.000367669522446853;0.0511125062732697;0.0133658784367877;0.288430953511671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000231031726975865;0.000231031726975865;0;0;0;0;0;0;0;0;0;1.71498819210112
2024;1;2;54634.5226529443;6.51704373988703;0;679.423920631665;0;0.300823742478091;0;12.9467935433462;0;0;0;0;0;0;0;0;0;0.49514898914846;0;0;89019.9935347583;0;33352.5113442038;0;2706615.32077807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;30.4045778179175;0;0;1.24582358354211;0;0;26.0957507824959;558.703958228678;0;0.247373415253642;0;0;0;0;0;0;0.000119395024999036;0.0204880306400183;0.00535760319557793;0.115615191739624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000237190787796058;0.000237190787796058;0;0;0;0;0;0;0;0;0;0.687439008355041
2024;1;3;59541.7418640537;5.21717329969326;0;707.723228902352;0;0.462594000472163;0;15.4352847778536;0;0;0;0;0;0;0;0;0;0.717327943652503;0;0;89019.9935347583;0;33352.5113442038;0;4118587.32781741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;46.2658686467921;0;0;1.36404877407385;0;0;12.4761366331805;636.851086092671;0;0.416269354444629;0;0;0;0;0;0;8.76590863301376e-05;0.0184392341906932;0.00482184460575267;0.104053709892681;0;0.0153220738758808;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000259344070658278;0.000259344070658278;0;0;0;0;0;0;0;0;0;0.618695329463111
2024;1;4;59378.69504645;5.21846052816165;0;713.518477412643;1.45785874605932;0.685771474890547;0.0253836895403078;12.3343561587244;0;243.492701453279;0;0.826483409617322;0;3.66433494878128;0;0;0;1.27755567722724;0.710209040818708;0.26685162762165;89019.9935347583;0;33352.5113442038;0;5791843.78617295;8238275.27987873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;60.8380755760023;242.781940912887;4.22420488699845;2.2918388180095;0.696054377097001;0.261540820917789;10.2194919430175;726.473421834938;1.48432824843191;0.698222632954201;0.025844566585034;0;0;0;0;0;8.76816241889852e-05;0.0223342733461648;0.00584039414782021;0.126033650605656;0;0.0329754137614122;0;0;0;0;0;0;0;0.00409121338110576;0;0;0;0;0;0.000207244334892643;0.000207244334892643;0.00409121338110576;1.38867406066259e-05;0.0640600326363928;0;0;0;0;0;0;0.749386360806628
2024;1;5;60456.2098656962;3.68008148289824;0;687.426111745913;2.5589286816507;0.686625605266759;0.0414993356983637;10.9284531097248;5.80231063555078;25.7183207417732;67.1798257924302;0.450552411495253;0.567958346887735;0.495460389374804;0.0745134857432888;0;0.65054412691988;1.11348769214671;1.08516040307067;0.379770529139248;88143.7946793252;0;33030.7880042193;0;5768530.57406335;6881504.07421049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;62.1309268095471;205.022436631431;3.31361860683503;2.45852765678747;1.84697253223335;0.681014006453344;8.39392732685647;767.012347548625;2.85518670557553;0.766119163040046;0.0463038897589558;0.298394542478513;0.0960486279617025;0.155555555555556;0.0204081632653061;0.178174603174603;6.08473396142929e-05;0.0184321336447687;0.00481998781882161;0.104013641084071;0;0.0506287536469436;0;0;0;0;0;0;0;0.000425232811761429;0;0;0;0;0;0.000180693634343826;0.000180693634343826;0.000425232811761429;7.44954037667115e-06;0.00820161028905402;0;0;0;0;0;0;0.618457083419123
2024;1;6;61388.4982942358;2.88962814649941;0;717.419785750202;2.54925141544487;0.715878351843873;0.0602918810269946;7.97212321375492;12.3936197864671;25.9746609388513;52.7166307216131;0.548985727441241;0;0.0857772283138614;0;0;0;1.01425395955728;0.944475031853765;0.482037698879423;88143.7946793252;0;33030.7880042193;0;5624597.70406848;6936989.03459096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;58.5790214474134;204.783259040719;5.23259143505046;2.2804271238492;2.27416977651389;1.22366314506023;6.22107724423894;892.545836085897;3.17153747524833;0.890628129825181;0.0750094553137507;0.24137714996889;0.202078503908546;0;0;0;4.70142798157115e-05;0.0165374544533352;0.00432453076543398;0.0933218522122413;0;0.0682820935324742;0;0;0;0;0;0;0;0.000422608001993877;0;0;0;0;0;0.000129706527101369;0.000129706527101369;0.000422608001993877;8.93200346072961e-06;0.0013986013986014;0;0;0;0;0;0;0.554884531845236
2024;1;7;61796.5062816263;2.36088071135533;0;705.115789169929;2.07294692775081;0.635229429805413;0.0291717985984765;9.30181083635166;12.6876781218842;27.3503918602668;26.2474244554815;0.230515863153555;0;0.298338706185762;0;0.0762141539883443;0;0.84377695109508;0.720038238340448;0.218662819001947;88143.7946793252;0;33030.7880042193;0;4957293.90424139;6096470.10134396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;53.4956422002087;181.823977023706;2.74534359211457;2.05907928183868;1.69687522310239;0.484840712213356;5.23111429902297;796.741004711782;2.34231291271277;0.717773367011764;0.0329624842920638;0.144368232819014;0.227732320326108;0;0;0;3.81756757776013e-05;0.0151450313496789;0.00396041326674312;0.0854643247153101;0;0.0859354334180056;0;0;0;0;0;0;0;0.000442258555049352;0;0;0;0;0;0.000150411205837369;0.000150411205837369;0.000442258555049352;3.72746442080595e-06;0.00535490931832395;0.000419199329281073;0;0;0;0;0;0.508164279693793
2024;1;8;63946.6074098369;2.13245944418606;0;693.906441583544;2.20726697269617;0.575694165999723;0.030255386393389;7.16844308139913;13.9876015519847;29.6111649277021;22.7816276280335;0.241959417709818;0;0.682296010701174;0;0;0;0.765503973453401;0.767504297509191;0.22702464927839;88143.7946793252;0;33030.7880042193;0;4603898.33413627;6920405.94815575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;49.1075442331268;206.389666963523;3.12413413839847;1.6893154910681;1.55526088155567;0.434926887508112;4.17673366749415;767.57800066128;2.44161095545014;0.63681521088348;0.0334675794968478;0.111932025338073;0.26349713795905;0;0;0;3.33276229643454e-05;0.0144204927021696;0.0037709470051282;0.0813757094586083;0;0.103588773303537;0;0.00186724943826633;0;0;0;0;0;0.000462784763825687;0;0;0;0;0;0.000112033628076537;0.000112033628076537;0.000462784763825687;3.78151728422826e-06;0.0128530288336049;0;0;0;0;0;0;0.48385368888543
2024;1;9;63682.7856971071;2.93641584103396;0;743.081094102124;2.26902781133473;0.47483552227558;0.0102222820743453;7.29219861057686;9.51866819446474;32.7585206589887;18.4304491369252;0.240691432281347;0.129254447021104;0.433083285472993;0;0;0.273399959367221;0.853666819105467;1.06673206415138;0.103706923254909;88143.7946793252;0;33030.7880042193;0;3522470.70989749;6675508.33573665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;39.0132984083249;201.150101129517;0.949477448019218;1.72607704347242;1.95933767684452;0.150037003707089;5.27755481727481;660.405851728828;2.01657565538193;0.422005296606848;0.00908495042264194;0.094828933353859;0.234033352131686;0.147619047619048;0;0.312244897959184;4.61345312425896e-05;0.0209889139107743;0.00548858375975049;0.118441706225332;0.00459959632976892;0.121242113189068;0;0.0287015846371768;0;0;0;0;0;0.000514674717961942;0;0;0;0;0;0.000114568978931937;0.000114568978931937;0.000514674717961942;3.78154423744612e-06;0.010648121247717;0;0;0;0;0;0;0.704245245372158
2024;1;10;64227.3609082885;2.74989509944498;0;707.927047572622;2.3509632804505;0.418954968571182;0.00968043555815365;8.60338792419059;9.83070315061245;33.3011416152702;22.6090059680955;0.504843978120937;0;0.248405434510938;0;0.0720656516455121;0;0.749247453519456;1.0994465131646;0.0976939157705349;88064.9578417825;0;33437.2536795646;0;3362748.64326494;7330456.9648125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;36.9496288637545;217.994997025144;1.23523746305916;1.8577549032494;2.48916983231704;0.142889804024555;5.95700513259527;599.398147171195;1.99054837529002;0.354726991673492;0.00819637441070116;0.106078750891515;0.258827258087681;0;0;0;4.28469976866974e-05;0.0197265303460553;0.0051584714937539;0.111317999684262;0.0208563182657602;0.1388954530746;0;0.0555359198360872;0;0;0;0;0;0.000518875770221871;0;0;0;0;0;0.000134052147138251;0.000134052147138251;0.000518875770221871;7.86613597262554e-06;0.00654013212722627;0.000338123415046492;0;0;0;0;0;0.661888235997179
2024;1;11;63929.5826033103;2.91871775727962;0;731.940373350048;2.28512132612211;0.396153468394567;0.0346829838544883;7.13544604856732;7.54302871081297;40.0906776210149;20.5471319120368;0.813284614008078;0.324351624810617;0.238959678730567;0.108117208270206;0.0824877329079732;1.02762832241586;0.708307947796312;1.06841074188899;0.349936944082684;88064.9578417825;0;33437.2536795646;0;3234469.80362438;7084695.54327235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;34.0049714168879;209.157050003527;2.72325605169763;1.43918718345623;2.01226612664988;0.748134341426662;5.3104347058317;624.389951143507;1.94934839656946;0.337943162834547;0.0295867086758695;0.103016204531822;0.218145318588481;0.107142857142857;0.0357142857142857;0.339455782312925;4.56856697887981e-05;0.0204843530171486;0.00535664150021613;0.115594438692116;0.0371130402017519;0.156548792960131;0;0.0823702550349976;0;0;0;0;0;0.000627525376455019;0;0;0;0;0;0.000111688645179062;0.000111688645179062;0.000627525376455019;1.2730060050244e-05;0.00691074331611055;0.000413564929693962;0;0;0;0;0;0.687315612336013
2024;1;12;64391.0934222634;2.76267552383504;0;722.529355664765;2.68670865379529;0.366988306099334;0.0145781361234936;7.74948111236424;7.53866029382847;41.5835363244243;22.9665454239196;0.832804613226599;0;0.0966285288823576;0;0.0747673446172311;0;0.590586927803031;1.13063521573903;0.132387900237722;88064.9578417825;0;33437.2536795646;0;3012797.15711661;8352121.71009486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;32.4818937961136;248.055734866208;1.72918437790202;1.35285680661531;2.41889215264713;0.196189134524295;5.57973924916342;522.490236534435;1.94286782815775;0.265384105650344;0.0105420405851709;0.0960517447881866;0.230819292583043;0;0;0;4.29639835089919e-05;0.0180826369104184;0.00472859470965952;0.102041409947548;0.0533697621377431;0.174202132845663;0;0.109204590233908;0;0;0;0;0;0.000646689903853801;0;0;0;0;0;0.000120516714989633;0.000120516714989633;0.000646689903853801;1.29514318131761e-05;0.00295857988165681;0.000312695434646654;0;0;0;0;0;0.606730349273392
2024;1;13;63964.651590426;4.39552880901106;0;716.282540245091;3.00263899232179;0.385912081473019;0.0403493704137272;9.07190216122182;5.92920334418488;47.900550664494;22.5512862762539;0.152211291118501;0;0.193668011118213;0;0;0;0.90448709606786;1.84029501831196;0.533660983046716;88064.9578417825;0;33437.2536795646;0;3432345.09601712;9473480.51667117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;35.4619642704715;279.80794311787;3.51318748266589;1.41647501770846;2.797624582432;0.846319769431867;6.41304246341878;483.490714665435;2.0267813198172;0.260490654994287;0.0272358250292657;0.0842350283040465;0.172318735087122;0;0;0;6.88258040592443e-05;0.0262868488816291;0.00687398940602934;0.148338272578714;0.0696264840737348;0.191855472731193;0;0.136038925432818;0;0;0;0;0;0.00075003351305667;0;0;0;0;0;0.000142049111204293;0.000142049111204293;0.00075003351305667;2.3833456572165e-06;0.00562851782363978;0;0;0;0;0;0;0.882007921867779
2024;1;14;66600.4735575578;5.94769404994631;0;694.198804581215;3.08684348589603;0.382321483862909;0.0499170483006416;10.1407381339969;6.51988060481131;58.9053901008425;27.2995047640016;0.854407938087516;0;0.283985420008495;0;0.119722030191183;0;1.10234864024286;2.32742238698312;0.812182921858135;88064.9578417825;0;33437.2536795646;0;3767568.81053301;10553364.6080078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;37.7716462367513;310.606911428494;5.0100560755558;2.04132958252269;4.1967001093008;1.6149489794788;10.1825317552466;457.494914193925;2.03430946061917;0.251959717158938;0.0328966220892482;0.0923174378257174;0.178014149375911;0;0;0;8.94351711606959e-05;0.0300977375818377;0.00787053367311714;0.169843347200791;0.0858832060097265;0.209508812616725;0;0.162873260631729;0;0;0;0;0;0.000885757337501913;0;0;0;0;0;0.000152485760547485;0.000152485760547485;0.000885757337501913;1.28476884557645e-05;0.00775373446879799;0.000404858299595142;0;0;0;0;0;1.00987543607902
2024;1;15;64897.3485628318;6.74707119155363;0;672.769048615122;3.51790304372516;0.404924621088751;0.0435550253621312;12.2360410517788;5.67509346264021;76.3007130876745;29.4174156321763;0.591932176762322;0.249588569625237;0.491077240291881;0.119802513420114;0;0.514865563626917;1.1756152016755;2.67082359657265;0.71358213480169;88566.0217368154;0;33133.6822044328;0;4027977.25396814;12111392.592136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;41.5143163433061;361.565516379839;3.96562252013028;2.209925765129;4.92893350553253;1.47877781849839;11.8445443461852;354.76890746765;1.85508328893632;0.213527458978854;0.0229677164760427;0.0868610245967963;0.145580474615604;0.0595238095238095;0.0285714285714286;0.122789115646259;0.000104172619895128;0.0301574978723992;0.00788616094004712;0.170180578122254;0.102139927945718;0.227162152502256;0;0.189707595830639;0;0;0;0;0;0.00117805859113505;0;0;0;0;0;0.000188920557871662;0.000188920557871662;0.00117805859113505;9.13924336988624e-06;0.0125973709834469;0;0;0;0;0;0;1.01188058511479
2024;1;16;64590.9008503676;7.50205311494102;0;705.907221898052;4.2552042614773;0.460644964833871;0.0202608469980202;13.8154695930187;5.62489754930702;86.9068197108134;32.329803553055;1.45762905951105;0;0.292597378631233;0;0.478819169835369;0;1.19771127295417;2.89318730681304;0.29727479928625;88566.0217368154;0;33133.6822044328;0;4273053.77883278;13838419.9349816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;45.4401301223402;414.847181051066;2.80697068490472;2.2723962214394;5.4881689007586;0.376390112735032;13.6222691981216;327.63626332821;1.97498931967301;0.213801460471417;0.00940376864887014;0.083232736619266;0.13377033324055;0;0;0;0.000116424405845611;0.0284837607626793;0.00744848005967603;0.160735578733976;0.11839664988171;0.244815492387787;0.0293506565797355;0.21654193102955;0;0;0;0;0;0.00134870743964903;0;0;0;0;0;0.000214402352822845;0.000214402352822845;0.00134870743964903;2.26209538371424e-05;0.00695849986630129;0.00123271487826275;0;0;0;0;0;0.95572134759854
2024;1;17;63637.6980310001;9.5066957820319;0;626.811685750131;4.24491879765886;0.570176959410562;0.0544494027691946;14.2450519896141;8.06960545114749;104.774033625377;30.2343501318949;0.514793305732579;0.350526239989141;0.822699526781458;0.0606222033335142;0.200534813281452;0.0716444221214259;1.76841139519528;3.44281239575243;0.952974874328525;88566.0217368154;0;33133.6822044328;0;5782341.11224458;15637922.1384636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;59.7008681383898;466.376897760565;5.58761381948231;3.26770624621868;6.05942697545506;1.76745938379313;16.2865426809685;274.726007836687;1.86051029580935;0.249903509108743;0.0238646907706755;0.0702993424083909;0.139689141678729;0.0635400313971743;0.010989010989011;0.012987012987013;0.000149696802290428;0.0306121372878998;0.00800504877402782;0.172746135745582;0.137116995762925;0.263055475117955;0.0624292652059975;0.242567595325057;0;0;0;0;0;0.00164982010115784;0;0;0;0;0;0.000224309137496179;0.000224309137496179;0.00164982010115784;8.10617205762895e-06;0.0142413642713172;0.000466273144359858;0;0;0;0;0;1.02713519276558
2024;1;18;63409.8264567699;9.89591795223418;0;817.884479435674;6.78165336455237;0.744873747048274;0.0870822276765903;16.1871018052895;7.12824779265573;121.617735240039;32.8891230457334;0.740931308607048;0;1.02035421691552;0.290100186924973;0.163619931189239;0.300776202296593;1.53407044341342;3.65231773609659;1.01206138276905;88566.0217368154;0;33133.6822044328;0;6026051.50002654;19065137.9752489;0;0;0;0;0.928454037472443;0.929787958357261;0.847225827511054;0.835703522996535;0.882433970191799;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;61.1162657802653;568.476567108625;6.92395305144061;3.1951522439698;7.29455348739066;2.35182608000545;19.3283557610997;231.700930009623;1.92119477881993;0.211017502190432;0.0246697836275087;0.0627908694206968;0.123902454785759;0;0.0431318681318681;0.0447191697191697;0.000156654873208236;0.0266650513958052;0.00697288905305385;0.150472492160925;0.159079631094449;0.282197665705702;0.09118004762355;0.266013574876336;0;0;0;0;0;0.00192523937504956;0;0;0;0;0;0.000256245897869831;0.000256245897869831;0.00192523937504956;1.17291291991406e-05;0.0177356898783864;0.000312377977352597;0;0;0;0;0;0.894697826811337
2024;1;19;61553.0543048202;15.5570519639759;0;905.090358195042;8.42211873585998;0.898477465189275;0.0774068358325809;15.4764517440945;7.28882725152443;134.263426261479;38.5721708818401;0.406708751323108;0.474716410841741;0.779969893728292;0;0.336076931742655;0.420068159321087;2.19343574603655;5.37662092210549;1.06637936276314;88566.0217368154;0;33133.6822044328;0;6091446.07686616;20647780.091164;0;0;0;0;0.926551350909038;0.929307264566822;0.833249724660675;0.837519026120819;0.88446418325201;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;63.7072005580588;618.094486638135;5.07138921497658;3.7993625991332;8.96228772111553;2.01303750981715;25.7549020131869;301.696786065014;2.80737291195333;0.299492488396425;0.0258022786108603;0.0676101242440265;0.119759363779909;0.0905344655344655;0;0.0801123479694908;0.000253743178475843;0.0360393325802183;0.0094242558882712;0.203372125883657;0.18175711821607;0.301835447403489;0.114578502867915;0.285436355277247;0;0;0;0;0;0.00218990259925427;0;0;0;0;0;0.000252428549198655;0.000252428549198655;0.00218990259925427;6.6336200144884e-06;0.0128153261172224;0.000589082817772381;0;0;0;0;0;1.20923496679721
2024;1;20;61723.9395653879;15.7082834146686;0;879.855474135483;9.51532945750283;1.04552079235121;0.106176723662092;18.7060153892919;9.44622254235759;122.492467660202;58.5828294219817;1.03411230364449;0.152130459088331;0.57420692339801;0;0.0803860819583034;0.409632664731349;2.12079485794898;7.59319936846851;1.10336054495172;87268.1193824336;16010.2835133475;33686.955026326;915.344437843108;7336924.70793727;23696216.1107047;1346038.4562132;643875.33981362;0;0;0.924602173586699;0.928823537525336;0.818376348852192;0.839322997058703;0.88646040468677;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;76.6036275835451;695.954362329207;7.46974032971079;4.66245874145759;13.2425562410462;2.99401698834721;31.7052762978448;353.522177037602;3.82321879437264;0.420085795355481;0.0426613547374062;0.0880740001271121;0.129248855698916;0.0204968944099379;0;0.0551907719609583;0.000255398649212607;0.0290179812441342;0.0114156903779172;0.14865836020935;0.202622019467579;0.321562203463775;0.131600129974618;0.299392422121657;0;0;0;0;0;0.00199158685601005;0;0;0;0;0;0.000304138328578546;0.000304138328578546;0.00199158685601005;1.68134785013053e-05;0.00785664189582654;0.000120853223759744;0;0;0;0;0;1.02430078971732
2024;1;21;60605.4329313698;20.7978846819257;0;808.099929043235;9.27184301040852;0.887045605439746;0.0762854208056628;19.4705302954742;8.2653996996774;116.125096269425;65.6410883742601;1.27998279854232;0.677443357718672;0.718935170796646;0.0679384456164858;0.23155776683592;0.697913123151172;2.06172111720073;9.15211997753019;0.961840222460844;87268.1193824336;17504.5766412599;33686.955026326;935.02926446339;6664341.53523257;24324258.6681013;1336759.38008688;675154.334171131;0;0;0.922605589785224;0.92833677012658;0.802767257701627;0.841121840540624;0.888417202616888;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;70.7148889162885;716.416207174112;5.6513898851091;4.00763433243607;15.1585554995761;2.29658666217838;38.8616827981105;421.317057022542;4.83403780884547;0.462476768648073;0.0397727407619268;0.094635996081696;0.12455597489984;0.118707482993197;0.0119047619047619;0.122294372294372;0.000344033513749368;0.0310692396079221;0.0131947841174491;0.168541960813437;0.21949353409931;0.340971317139021;0.141561189487067;0.306936452153462;0;0;0;0;0;0.00192091289643378;0;0;0;0;0;0.000322076742638006;0.000322076742638006;0.00192091289643378;2.11731619083336e-05;0.0108340400152523;0.000333841203089549;0;0;0;0;0;1.1773308045349
