year;sex;age;pop;immig;emig;born;dead
2100;2;92;39578.5485179;2.8328099112;28.1778270853;0;3559.0996187
2100;2;93;34823.3339943;2.4568191793;25.3495125134;0;4016.81024032
2100;2;94;30327.2696723;1.5271878777;22.5362433856;0;4005.24578155
2100;2;95;25134.12859579;1.0627013082;19.5815257376;0;4166.086849
2100;2;96;20577.18505986;0.6955793819;16.3713937917;0;4096.3815795
2100;2;97;16222.61289664;0.5911253666;13.4115453608;0;3922.49874351
2100;2;98;12251.67104045;0.1739200819;10.6742794662;0;3491.3583833
2100;2;99;8786.04667079;0.1709247337;8.1094810224;0;2908.28271501
2100;2;100;16626.091920827;0.3168994585;17.2817716923;0;8453.035097755
2101;1;0;61893.723037204;555.599774034;73.5515528717;0;58.9817404247
2101;1;1;62147.259336469;882.873371281;390.6014940573;0;10.231327869
2101;1;2;62335.40072248;837.818607735;433.232557444;0;3.896384688
2101;1;3;62491.788267;838.71222066;488.4486932245;0;3.3232045696
2101;1;4;62579.71207575;769.479626401;515.6251073736;0;2.8992775365
2101;1;5;62618.98995071;720.512309859;547.0234587332;0;3.2789892942
2101;1;6;62660.47192776;685.327401581;545.7969643117;0;2.5374042287
2101;1;7;62721.60293599;647.226318784;525.552524129;0;2.202723911
2101;1;8;62853.23672374;619.310788751;464.734976324;0;1.7897297134
2101;1;9;63049.6059801;601.113439566;416.978936318;0;2.0959677784
2101;1;10;63304.7776995;585.0061037;373.879760969;0;2.4196718659
2101;1;11;63600.4491174;568.986884083;344.59054689;0;2.433730092
2101;1;12;63928.64955409;550.6961519;314.517653287;0;2.7518920949
2101;1;13;64282.47091275;535.887938386;287.09557289;0;3.607461044
2101;1;14;64666.00832541;527.819426545;254.487504054;0;4.665820597
2101;1;15;65060.7565799;513.163121665;226.24464368;2.3137097159;5.4539371386
2101;1;16;65495.3037014;531.491873609;195.196956492;4.85716945;5.9067148538
2101;1;17;65936.1507618;518.208752316;158.185806775;3.8634630281;7.2485450793
2101;1;18;66386.2094249;538.302161176;146.557032215;11.3387369387;7.4543228826
2101;1;19;66810.2617413;632.311016272;234.815158637;26.3655393316;11.7914335368
2101;1;20;67262.1042065;770.819623468;313.649756547;50.276936661;11.6768595404
2101;1;21;67739.1967901;899.547717784;377.221077928;120.1461419841;17.1408992765
2101;1;22;68340.7482027;1116.628407371;437.780514181;261.0030788293;12.9970284723
2101;1;23;69018.6218851;1339.455441098;539.339026487;448.4716886662;21.3285753334
2101;1;24;69722.4055945;1505.275920924;646.723267702;713.641561788;17.7902799038
2101;1;25;70389.6056118;1598.91974112;743.249506436;993.828770897;17.2509815094
2101;1;26;70966.9312307;1630.76360772;829.963064929;1421.334670669;19.3844679777
2101;1;27;71496.8403208;1664.76599897;880.900276486;1930.369031009;18.654297371
2101;1;28;71956.4399606;1661.25013578;916.332502013;2599.127514607;21.5233070484
2101;1;29;72377.2569368;1660.30531135;927.384403748;3295.148348396;22.3612312037
2101;1;30;72748.2875113;1642.18040933;935.516531458;3990.67891578;22.8960820981
2101;1;31;73090.0715981;1611.48811586;919.653036433;4564.97111425;19.8171923797
2101;1;32;73354.0531471;1552.15503172;897.896012682;5087.71936834;19.9614166444
2101;1;33;73564.5696411;1473.98344463;863.753882094;5331.51378498;20.9852789973
2101;1;34;73715.0246648;1395.28886025;841.618231229;5331.86758748;22.2537393826
2101;1;35;73817.3268377;1319.60219117;819.22440702;5044.60942584;24.7057303145
2101;1;36;73867.1149837;1229.25329836;803.27251261;4530.20658142;25.1829933444
2101;1;37;73892.5814961;1144.9941921;780.100328706;3883.79883232;22.8798900925
2101;1;38;73910.2412814;1065.192609938;756.929996585;3266.49658282;25.3773990515
2101;1;39;73947.3109894;993.612766187;722.730913802;2619.078253117;29.9990449719
2101;1;40;74017.5450125;922.598900066;696.655144101;1975.742993935;30.2384834529
2101;1;41;74145.650284;861.562869093;660.988639649;1403.275640363;29.0852578942
2101;1;42;74318.1173007;794.993529221;636.091722974;1002.44529005;26.2845395089
2101;1;43;74524.762114;731.608458556;604.47271222;641.909936057;36.7963659402
2101;1;44;74772.9164281;678.768343976;582.878505923;373.029875376;35.6028197893
2101;1;45;75057.1501878;634.555694331;558.033777943;221.0656263978;35.396104061
2101;1;46;75342.6179973;582.808597427;534.707944991;135.5734026959;38.250582199
2101;1;47;75622.280844;541.069510342;504.599101244;84.1074666241;41.6272724018
2101;1;48;75864.0108466;492.324540928;482.48247346;46.4939940918;44.4311734513
2101;1;49;76071.4645;459.07079501;463.245793164;53.9855225499;41.0902413739
2101;1;50;76213.0921873;414.083716094;444.681736131;0;45.7171639012
2101;1;51;76295.498731;384.16551487;420.189298752;0;47.8007148487
2101;1;52;76302.6258053;356.420389845;399.789843572;0;52.3363639683
2101;1;53;76218.9400948;326.455036636;386.039936209;0;67.6778142224
2101;1;54;76071.4405194;305.664410928;375.736078019;0;63.0885123563
2101;1;55;75862.5283905;289.843514285;364.11320053;0;69.3226990614
2101;1;56;75586.8399475;266.482318637;343.868176396;0;78.8698709123
2101;1;57;75246.5684056;240.472972287;323.127255388;0;82.550974915
2101;1;58;74855.3180544;225.649998624;305.573519785;0;81.3742984423
2101;1;59;74400.1099083;209.244590566;291.999785761;0;94.2819840118
2101;1;60;73880.3791624;190.868872119;282.071957724;0;101.6949396171
2101;1;61;73320.0386954;177.406529682;274.357172794;0;102.2252666187
2101;1;62;72619.0880113;166.363945785;272.597315055;0;113.6967694286
2101;1;63;71906.8098049;157.725732605;264.842707398;0;123.4869266638
2101;1;64;71168.2440544;145.870517985;274.690676087;0;138.9301149034
2101;1;65;70454.1801428;140.6675628242;270.802308921;0;149.3617338099
2101;1;66;69771.7211674;122.4252877966;265.871301052;0;164.4597242541
2101;1;67;69071.4172597;106.8270386387;229.966649542;0;175.328121816
2101;1;68;68464.3858453;93.0326123067;207.74523872;0;201.5716807357
2101;1;69;67193.3464025;81.1674584564;192.506227706;0;215.7043962336
2101;1;70;66008.7328629;69.8173613767;145.739087145;0;234.9930318687
2101;1;71;64898.6356748;62.5594637035;144.234998541;0;256.801779868
2101;1;72;63848.3796777;56.396619184;142.656096096;0;285.9491396663
2101;1;73;62854.6837814;50.5802565177;140.959111064;0;313.0940595182
2101;1;74;62515.0182234;46.0879636238;139.368132506;0;331.80455699
2101;1;75;62320.8774788;41.3978499209;137.754218592;0;377.907541686
2101;1;76;61995.4893193;36.1416508284;135.991696534;0;416.859973819
2101;1;77;61506.6086374;33.2235435161;134.100638149;0;461.42592973
2101;1;78;61198.9922556;29.5972835521;132.237499086;0;532.371980594
2101;1;79;62101.7509013;26.3208391499;130.745202229;0;623.358612473
2101;1;80;64437.8366789;22.3916903784;92.3136709906;0;721.788459776
2101;1;81;63199.5549024;18.3853860826;90.6891332733;0;841.832789635
2101;1;82;62615.1395944;17.0585079527;88.8836789873;0;959.845512937
2101;1;83;61732.8146966;14.5847264385;87.0487807457;0;1132.771554744
2101;1;84;60179.0024465;12.9664435238;84.8758536746;0;1389.009843314
2101;1;85;59598.3978664;10.8699050885;82.5238540728;0;1616.531173842
2101;1;86;56803.8089729;9.2010282642;80.1324646185;0;1883.977122499
2101;1;87;54217.9287102;6.9625148041;77.5983241531;0;2211.289243146
2101;1;88;50957.4557933;6.1521641794;73.9476601141;0;2551.985512557
2101;1;89;47660.9499899;4.7514015755;69.923040903;0;2999.367565984
2101;1;90;43456.1029846;4.3365052492;50.4982427642;0;3458.778484355
2101;1;91;40432.3368672;3.358500956;46.40221793;0;3801.12521822
2101;1;92;35089.4812461;2.3279255103;41.4924088863;0;4167.92771282
2101;1;93;30148.2756888;1.6290875052;36.6700977583;0;4261.24841165
2101;1;94;24924.99930105;0.7305557153;31.3859879898;0;4477.89828278
2101;1;95;19987.92104007;0.5370108286;25.9754545312;0;4456.43885271
2101;1;96;15060.47825987;0.3453229474;20.6809869219;0;4093.70694349
2101;1;97;11149.77763316;0.334667495;15.8237802999;0;3661.82519322
2101;1;98;7853.7985999;0.192146988;11.6154246671;0;2949.29816149
2101;1;99;5386.93333155;0.1195458243;8.4288295021;0;2184.390707997
2101;1;100;8690.050312648;0.3386763974;16.1236383087;0;5057.948180264
2101;2;0;58528.580499876;544.004044748;69.5566068178;0;44.6648779984
2101;2;1;58780.715130602;842.601783552;369.5230030558;0;4.999384606
2101;2;2;58956.94185716;789.630472236;409.7533613917;0;2.7870872555
2101;2;3;59100.33377705;788.124568476;461.6514628976;0;2.9941082246
2101;2;4;59175.26199964;718.681816983;486.9559141932;0;2.7173488562
2101;2;5;59208.7687864;675.967419981;516.4448178247;0;2.2871163545
2101;2;6;59243.92114793;642.767916415;515.383465579;0;2.0108827361
2101;2;7;59295.8735187;605.584976708;496.2805720738;0;2.3039673012
2101;2;8;59406.56960966;571.537177322;438.67894399;0;2.2971562462
2101;2;9;59583.0276315;558.039684662;393.390693907;0;1.8972140186
2101;2;10;59807.81466603;535.0788112;352.507034675;0;1.8997016579
2101;2;11;60073.28508973;522.274608869;324.566988038;0;2.1361864061
2101;2;12;60363.74791035;498.659729738;295.892774825;0;2.1355621758
2101;2;13;60674.67002489;479.838433296;269.596034909;0;2.2769815326
2101;2;14;61013.87842822;471.303977;238.446175509;0;2.5221015436
2101;2;15;61358.54697256;451.85271681;211.469343132;2.1867954697;3.1128725767
2101;2;16;61743.86222703;471.624502646;181.995734599;4.5907384474;3.1027300818
2101;2;17;62145.98280282;468.855537421;147.08151157;3.6515399441;3.2407053071
2101;2;18;62611.0271147;547.75377715;140.34738646;10.7167715978;4.8612940285
2101;2;19;63115.4579698;755.440571316;281.470009543;24.9193066742;6.0465554381
2101;2;20;63633.256578;914.712361199;394.009371376;47.5190887452;9.0762740227
2101;2;21;64148.6354566;1023.522054112;474.572078243;113.5557486702;7.1149934714
2101;2;22;64776.4695218;1243.534297901;546.359645938;246.6862400384;8.7408215425
2101;2;23;65480.2007386;1471.509700055;666.102105592;423.8716077132;6.6090141344
2101;2;24;66201.8486421;1620.43733322;760.801288632;674.496080289;9.2174652203
2101;2;25;66872.1169681;1691.22094643;854.201103015;939.314140788;6.0454624849
2101;2;26;67444.0603057;1692.50210406;924.193730437;1343.369998978;5.1110239983
2101;2;27;67945.6955288;1671.87809256;942.905540134;1824.482225558;7.1624211213
2101;2;28;68409.4930415;1653.99073753;936.657389391;2456.557205448;7.0066587861
2101;2;29;68816.1365755;1606.81797713;921.981377284;3114.399110108;7.7401308546
2101;2;30;69157.5459272;1544.19165582;903.294597898;3771.77764094;7.8522824903
2101;2;31;69437.7380113;1469.89941011;872.003442379;4314.56810817;9.9945822575
2101;2;32;69625.4992169;1384.09883921;841.669595783;4808.64197837;9.7386935989
2101;2;33;69743.6328555;1280.8195547;798.162844908;5039.06350534;11.920906717
2101;2;34;69809.7208757;1198.59395461;765.616956441;5039.39790078;12.3345383272
2101;2;35;69815.5082955;1093.56244903;726.572237094;4767.89675163;13.8559151561
2101;2;36;69784.7607243;1003.98746233;695.109551428;4281.71051914;13.2367352515
2101;2;37;69736.2640603;919.136031429;660.540422315;3670.76026578;12.9621100582
2101;2;38;69706.9464382;854.063150381;623.687962378;3087.3189838;13.5801064721
2101;2;39;69692.4551553;781.266116844;588.995255184;2475.413583318;18.1511046216
2101;2;40;69721.0636163;718.588826334;558.944980496;1867.367284184;15.8231263307
2101;2;41;69811.909074;669.563919833;525.627227876;1326.301563222;14.8678600826
2101;2;42;69953.7977494;612.938336704;494.180554179;947.458016791;16.7670216973
2101;2;43;70142.2752517;560.830511404;461.255484646;606.699159561;22.7776362298
2101;2;44;70378.7020392;510.511064473;434.864664894;352.56801487;18.1822640191
2101;2;45;70654.1924753;466.823814259;403.476001293;208.9394823347;18.8868111098
2101;2;46;70935.6563969;424.662625409;378.292640423;128.1367756653;26.7096106762
2101;2;47;71222.4656515;393.501364119;355.052921252;79.4939078646;22.3073287168
2101;2;48;71475.1181795;356.508589872;339.55526661;43.9436524595;27.300017147
2101;2;49;71687.783047;325.698052603;320.930681714;51.0242470465;33.1714072701
2101;2;50;71856.2159929;301.647144139;306.152580361;0;35.4556464562
2101;2;51;71972.0394621;278.973686726;290.001543819;0;32.8831694
2101;2;52;72018.0802986;260.763832872;275.79521889;0;38.9866983963
2101;2;53;71991.935995;239.712473293;267.391413596;0;42.6417203386
2101;2;54;71907.0923062;223.499156429;256.661478964;0;41.2812370385
2101;2;55;71763.6677965;206.992162549;251.352633029;0;40.5599416218
2101;2;56;71562.7214366;192.452240117;239.711041835;0;44.1833250148
2101;2;57;71292.7034976;176.676651663;227.6306246;0;57.1979001487
2101;2;58;70967.9957067;161.305030559;214.957048383;0;57.4107720756
2101;2;59;70585.2778646;147.4002923503;208.573250982;0;62.4114130255
2101;2;60;70140.2603294;133.4535711022;201.774225912;0;71.792099841
2101;2;61;69662.8267065;125.0028046399;195.998089812;0;69.3225502152
2101;2;62;69057.4834039;116.3246899071;193.431578531;0;77.5084817075
2101;2;63;68438.5112403;108.2716702222;189.013134812;0;87.1588350994
2101;2;64;67811.276719;103.6501228097;200.022288987;0;90.5551035259
2101;2;65;67192.0550686;95.8967970354;205.61227804;0;104.3447605001
2101;2;66;66617.2358736;88.2929115352;204.867990509;0;111.0801387361
2101;2;67;66014.3022579;77.4285724959;183.089655766;0;124.958882686
2101;2;68;65509.8421365;68.521683149;163.980975184;0;144.0987363155
2101;2;69;64370.3698775;61.2559972691;156.592009308;0;153.737264602
2101;2;70;63325.3795056;55.3098601007;109.2567100194;0;168.5361868821
2101;2;71;62373.5750236;48.6374837379;108.4245790504;0;168.3984747926
2101;2;72;61474.5382803;43.5474400299;107.5457902128;0;202.571457433
2101;2;73;60641.2517882;42.2237885446;106.5817445203;0;221.946101836
2101;2;74;60433.4684221;35.8127157252;105.6215643412;0;245.9411858828
2101;2;75;60390.1247382;36.9468288271;104.6366443203;0;276.8127426407
2101;2;76;60233.5209497;32.5994388389;103.5808176683;0;305.5057700698
2101;2;77;59904.3864892;30.0306600055;102.461847978;0;335.5505157923
2101;2;78;60066.6555612;29.0930718723;101.4552458408;0;400.220330129
2101;2;79;60845.789527;25.1262090732;100.3902572539;0;476.91206631
2101;2;80;63748.7760079;22.1056523703;70.8727598893;0;562.413983612
2101;2;81;62289.3555209;21.9966714527;69.9345826579;0;633.02213577
2101;2;82;61973.6415496;18.9762220088;68.9076270607;0;745.443198592
2101;2;83;61719.4252799;16.6392477335;67.8238785485;0;869.468825689
2101;2;84;60513.4098024;15.092760033;66.7821145899;0;1048.600147912
2101;2;85;60517.133999;11.4577028769;65.3415574013;0;1233.139394979
2101;2;86;57583.002197;10.7931070739;64.2766956056;0;1420.791431644
2101;2;87;56086.3652085;8.6457477352;62.9194243981;0;1777.695547605
2101;2;88;53399.4573115;7.2202577148;60.8692426478;0;1988.018241567
2101;2;89;50982.2584394;6.3744793328;58.7767408052;0;2344.256123386
2101;2;90;47663.219892;4.9837062199;32.5918915231;0;2752.902874652
2101;2;91;45186.9788518;3.8048609895;30.6469205003;0;3299.698280787
2101;2;92;40308.7249937;2.8364856086;28.1955083939;0;3595.60472693
2101;2;93;35492.2572882;2.4599738807;25.6516216113;0;4063.09958203
2101;2;94;30765.4505641;1.5297700687;22.6660251362;0;4036.74717442
2101;2;95;26018.89466147;1.0642682437;19.7384614946;0;4289.70081792
2101;2;96;20966.88276097;0.6966452426;16.6921218996;0;4151.25035797
2101;2;97;16573.88360027;0.5917532171;13.5468520148;0;3990.3463603
2101;2;98;12624.83756401;0.1740977254;10.739736618;0;3587.20969415
2101;2;99;9203.42505866;0.1709247337;8.2711738765;0;3040.14573261
2101;2;100;16851.81150621;0.3168994585;17.500169666;0;8543.14381524
2102;1;0;62131.111277544;555.991817894;73.818943476;0;58.6393804844
2102;1;1;62374.879471703;883.255498201;391.9287805024;0;10.1702830706
2102;1;2;62547.06497539;838.190010275;434.5123248989;0;3.8720467462
2102;1;3;62681.50052427;839.07367066;489.6726442225;0;3.3012244751
2102;1;4;62742.03211613;769.813988601;516.691330931;0;2.8788079426
2102;1;5;62749.37800263;720.836352233;547.9162561125;0;3.2541692796
2102;1;6;62755.67720553;685.644242206;546.4401965987;0;2.5167905888
2102;1;7;62779.90333243;647.537893407;525.922930673;0;2.1835585228
2102;1;8;62874.60064716;619.621131209;464.850287502;0;1.7731324141
2102;1;9;63035.66503957;601.417828279;416.91411809;0;2.0753944095
2102;1;10;63258.81684216;585.304830477;373.699221927;0;2.3947468869
2102;1;11;63527.31285197;569.280495675;344.337669133;0;2.4076741441
2102;1;12;63834.46994239;550.981557489;314.239146933;0;2.7215850209
2102;1;13;64174.42020562;536.160498007;286.822819773;0;3.5670267627
2102;1;14;64551.69724205;528.09164504;254.252163789;0;4.6131524083
2102;1;15;64947.97639402;513.416048943;226.055409313;2.3098102565;5.3925702238
2102;1;16;65391.592011;531.736522975;195.060047493;4.8492062258;5.8410453891
2102;1;17;65848.4925392;518.463826342;158.105325605;3.8585767306;7.1696631708
2102;1;18;66320.8512828;538.579819093;146.50367005;11.3276037973;7.3756280092
2102;1;19;66772.3973891;632.606230784;234.74659445;26.3504363441;11.6716725072
2102;1;20;67256.2234298;771.160574768;313.635168749;50.272391872;11.5637181268
2102;1;21;67767.7358244;899.927412774;377.312330301;120.1954954042;16.9834645217
2102;1;22;68405.3353085;1117.036954201;438.013874678;261.2486758168;12.8845613945
2102;1;23;69119.6944985;1339.887131858;539.785314382;449.1251051442;21.1555215571
2102;1;24;69859.3035883;1505.731871844;647.394726789;715.044122793;17.6554413332
2102;1;25;70560.5306047;1599.39586491;744.141746464;996.224173641;17.1291086882
2102;1;26;71170.5301735;1631.25723913;831.076045585;1425.394228151;19.2566317145
2102;1;27;71731.4769643;1665.27910381;882.193815546;1936.654217827;18.5395548443
2102;1;28;72219.4727266;1661.78572923;917.753657499;2608.578860127;21.3996662739
2102;1;29;72666.1545158;1660.84865434;928.893022509;3308.218399199;22.2410774507
2102;1;30;73060.1279687;1642.72929358;937.077610814;4007.69760807;22.7806512113
2102;1;31;73419.3969805;1612.03839665;921.206656163;4585.39185191;19.7222705973
2102;1;32;73723.3809323;1552.6959629;899.509150959;5113.24355203;19.8774774411
2102;1;33;73942.3964227;1474.50468369;865.261701464;5358.78017172;20.8997067202
2102;1;34;74095.1906673;1395.79203911;843.007108545;5359.27982074;22.1639040403
2102;1;35;74189.9943729;1320.08342628;820.510215607;5069.99253152;24.6035024643
2102;1;36;74217.552276;1229.70521605;804.409100394;4551.60972782;25.0706774331
2102;1;37;74208.7033106;1145.42084523;781.06624886;3900.29250236;22.766269459
2102;1;38;74175.2587489;1065.594178348;757.684865838;3278.13035493;25.2320602826
